h2s,tz=0,v=1.6
time,h2s,so2,T101_Mode
1688219520,NaN,NaN,1
1688219580,3.090e+00,NaN,1
1688219640,3.063e+00,NaN,1
1688219700,3.008e+00,NaN,1
1688219760,2.967e+00,NaN,1
1688219820,2.953e+00,NaN,1
1688219880,2.979e+00,NaN,1
1688219940,NaN,NaN,1
1688220000,NaN,NaN,2
1688220060,NaN,NaN,2
1688220120,NaN,NaN,2
1688220180,NaN,8.810e-01,2
1688220240,NaN,9.160e-01,2
1688220300,NaN,9.220e-01,2
1688220360,NaN,9.620e-01,2
1688220420,NaN,9.960e-01,2
1688220480,NaN,1.034e+00,2
1688220540,NaN,NaN,2
1688220600,NaN,NaN,1
1688220660,NaN,NaN,1
1688220720,NaN,NaN,1
1688220780,3.047e+00,NaN,1
1688220840,3.049e+00,NaN,1
1688220900,3.032e+00,NaN,1
1688220960,3.017e+00,NaN,1
1688221020,2.974e+00,NaN,1
1688221080,2.954e+00,NaN,1
1688221140,NaN,NaN,1
1688221200,NaN,NaN,2
1688221260,NaN,NaN,2
1688221320,NaN,NaN,2
1688221380,NaN,1.117e+00,2
1688221440,NaN,1.093e+00,2
1688221500,NaN,1.063e+00,2
1688221560,NaN,1.026e+00,2
1688221620,NaN,9.940e-01,2
1688221680,NaN,9.770e-01,2
1688221740,NaN,NaN,2
1688221800,NaN,NaN,1
1688221860,NaN,NaN,1
1688221920,NaN,NaN,1
1688221980,2.905e+00,NaN,1
1688222040,2.836e+00,NaN,1
1688222100,2.788e+00,NaN,1
1688222160,2.742e+00,NaN,1
1688222220,2.728e+00,NaN,1
1688222280,2.721e+00,NaN,1
1688222340,NaN,NaN,1
1688222400,NaN,NaN,2
1688222460,NaN,NaN,2
1688222520,NaN,NaN,2
1688222580,NaN,1.005e+00,2
1688222640,NaN,9.990e-01,2
1688222700,NaN,9.870e-01,2
1688222760,NaN,9.620e-01,2
1688222820,NaN,9.390e-01,2
1688222880,NaN,9.330e-01,2
1688222940,NaN,NaN,2
1688223000,NaN,NaN,1
1688223060,NaN,NaN,1
1688223120,NaN,NaN,1
1688223180,2.655e+00,NaN,1
1688223240,2.559e+00,NaN,1
1688223300,2.488e+00,NaN,1
1688223360,2.441e+00,NaN,1
1688223420,2.433e+00,NaN,1
1688223480,2.405e+00,NaN,1
1688223540,NaN,NaN,1
1688223600,NaN,NaN,2
1688223660,NaN,NaN,2
1688223720,NaN,NaN,2
1688223780,NaN,9.650e-01,2
1688223840,NaN,1.022e+00,2
1688223900,NaN,1.059e+00,2
1688223960,NaN,1.086e+00,2
1688224020,NaN,1.131e+00,2
1688224080,NaN,1.120e+00,2
1688224140,NaN,NaN,2
1688224200,NaN,NaN,1
1688224260,NaN,NaN,1
1688224320,NaN,NaN,1
1688224380,2.311e+00,NaN,1
1688224440,2.245e+00,NaN,1
1688224500,2.167e+00,NaN,1
1688224560,2.127e+00,NaN,1
1688224620,2.139e+00,NaN,1
1688224680,2.152e+00,NaN,1
1688224740,NaN,NaN,1
1688224800,NaN,NaN,2
1688224860,NaN,NaN,2
1688224920,NaN,NaN,2
1688224980,NaN,1.095e+00,2
1688225040,NaN,1.059e+00,2
1688225100,NaN,1.001e+00,2
1688225160,NaN,1.010e+00,2
1688225220,NaN,1.019e+00,2
1688225280,NaN,1.012e+00,2
1688225340,NaN,NaN,2
1688225400,NaN,NaN,1
1688225460,NaN,NaN,1
1688225520,NaN,NaN,1
1688225580,2.085e+00,NaN,1
1688225640,2.038e+00,NaN,1
1688225700,1.997e+00,NaN,1
1688225760,1.952e+00,NaN,1
1688225820,1.947e+00,NaN,1
1688225880,1.950e+00,NaN,1
1688225940,NaN,NaN,1
1688226000,NaN,NaN,2
1688226060,NaN,NaN,2
1688226120,NaN,NaN,2
1688226180,NaN,1.037e+00,2
1688226240,NaN,1.009e+00,2
1688226300,NaN,9.590e-01,2
1688226360,NaN,9.070e-01,2
1688226420,NaN,9.270e-01,2
1688226480,NaN,9.640e-01,2
1688226540,NaN,NaN,2
1688226600,NaN,NaN,1
1688226660,NaN,NaN,1
1688226720,NaN,NaN,1
1688226780,1.893e+00,NaN,1
1688226840,1.899e+00,NaN,1
1688226900,1.902e+00,NaN,1
1688226960,1.915e+00,NaN,1
1688227020,1.951e+00,NaN,1
1688227080,1.991e+00,NaN,1
1688227140,NaN,NaN,1
1688227200,NaN,NaN,2
1688227260,NaN,NaN,2
1688227320,NaN,NaN,2
1688227380,NaN,1.047e+00,2
1688227440,NaN,1.052e+00,2
1688227500,NaN,1.031e+00,2
1688227560,NaN,9.860e-01,2
1688227620,NaN,9.650e-01,2
1688227680,NaN,9.690e-01,2
1688227740,NaN,NaN,2
1688227800,NaN,NaN,1
1688227860,NaN,NaN,1
1688227920,NaN,NaN,1
1688227980,1.963e+00,NaN,1
1688228040,1.918e+00,NaN,1
1688228100,1.888e+00,NaN,1
1688228160,1.839e+00,NaN,1
1688228220,1.834e+00,NaN,1
1688228280,1.837e+00,NaN,1
1688228340,NaN,NaN,1
1688228400,NaN,NaN,2
1688228460,NaN,NaN,2
1688228520,NaN,NaN,2
1688228580,NaN,9.700e-01,2
1688228640,NaN,1.002e+00,2
1688228700,NaN,9.970e-01,2
1688228760,NaN,9.810e-01,2
1688228820,NaN,9.680e-01,2
1688228880,NaN,9.690e-01,2
1688228940,NaN,NaN,2
1688229000,NaN,NaN,1
1688229060,NaN,NaN,1
1688229120,NaN,NaN,1
1688229180,1.764e+00,NaN,1
1688229240,1.701e+00,NaN,1
1688229300,1.592e+00,NaN,1
1688229360,1.532e+00,NaN,1
1688229420,1.503e+00,NaN,1
1688229480,1.497e+00,NaN,1
1688229540,NaN,NaN,1
1688229600,NaN,NaN,2
1688229660,NaN,NaN,2
1688229720,NaN,NaN,2
1688229780,NaN,9.090e-01,2
1688229840,NaN,8.710e-01,2
1688229900,NaN,8.270e-01,2
1688229960,NaN,8.300e-01,2
1688230020,NaN,8.190e-01,2
1688230080,NaN,8.300e-01,2
1688230140,NaN,NaN,2
1688230200,NaN,NaN,1
1688230260,NaN,NaN,1
1688230320,NaN,NaN,1
1688230380,1.557e+00,NaN,1
1688230440,1.539e+00,NaN,1
1688230500,1.529e+00,NaN,1
1688230560,1.525e+00,NaN,1
1688230620,1.497e+00,NaN,1
1688230680,1.517e+00,NaN,1
1688230740,NaN,NaN,1
1688230800,NaN,NaN,2
1688230860,NaN,NaN,2
1688230920,NaN,NaN,2
1688230980,NaN,8.520e-01,2
1688231040,NaN,8.710e-01,2
1688231100,NaN,8.750e-01,2
1688231160,NaN,9.230e-01,2
1688231220,NaN,9.790e-01,2
1688231280,NaN,9.850e-01,2
1688231340,NaN,NaN,2
1688231400,NaN,NaN,1
1688231460,NaN,NaN,1
1688231520,NaN,NaN,1
1688231580,1.486e+00,NaN,1
1688231640,1.472e+00,NaN,1
1688231700,1.433e+00,NaN,1
1688231760,1.428e+00,NaN,1
1688231820,1.439e+00,NaN,1
1688231880,1.417e+00,NaN,1
1688231940,NaN,NaN,1
1688232000,NaN,NaN,2
1688232060,NaN,NaN,2
1688232120,NaN,NaN,2
1688232180,NaN,9.860e-01,2
1688232240,NaN,9.520e-01,2
1688232300,NaN,9.570e-01,2
1688232360,NaN,9.390e-01,2
1688232420,NaN,9.660e-01,2
1688232480,NaN,9.920e-01,2
1688232540,NaN,NaN,2
1688232600,NaN,NaN,1
1688232660,NaN,NaN,1
1688232720,NaN,NaN,1
1688232780,1.427e+00,NaN,1
1688232840,1.392e+00,NaN,1
1688232900,1.369e+00,NaN,1
1688232960,1.338e+00,NaN,1
1688233020,1.272e+00,NaN,1
1688233080,1.243e+00,NaN,1
1688233140,NaN,NaN,1
1688233200,NaN,NaN,2
1688233260,NaN,NaN,2
1688233320,NaN,NaN,2
1688233380,NaN,9.880e-01,2
1688233440,NaN,1.005e+00,2
1688233500,NaN,9.880e-01,2
1688233560,NaN,9.880e-01,2
1688233620,NaN,9.720e-01,2
1688233680,NaN,9.510e-01,2
1688233740,NaN,NaN,2
1688233800,NaN,NaN,1
1688233860,NaN,NaN,1
1688233920,NaN,NaN,1
1688233980,1.185e+00,NaN,1
1688234040,1.181e+00,NaN,1
1688234100,1.203e+00,NaN,1
1688234160,1.208e+00,NaN,1
1688234220,1.224e+00,NaN,1
1688234280,1.238e+00,NaN,1
1688234340,NaN,NaN,1
1688234400,NaN,NaN,2
1688234460,NaN,NaN,2
1688234520,NaN,NaN,2
1688234580,NaN,9.130e-01,2
1688234640,NaN,8.400e-01,2
1688234700,NaN,8.010e-01,2
1688234760,NaN,7.640e-01,2
1688234820,NaN,7.590e-01,2
1688234880,NaN,7.780e-01,2
1688234940,NaN,NaN,2
1688235000,NaN,NaN,1
1688235060,NaN,NaN,1
1688235120,NaN,NaN,1
1688235180,1.221e+00,NaN,1
1688235240,1.197e+00,NaN,1
1688235300,1.139e+00,NaN,1
1688235360,1.089e+00,NaN,1
1688235420,1.092e+00,NaN,1
1688235480,1.092e+00,NaN,1
1688235540,NaN,NaN,1
1688235600,NaN,NaN,2
1688235660,NaN,NaN,2
1688235720,NaN,NaN,2
1688235780,NaN,8.400e-01,2
1688235840,NaN,8.420e-01,2
1688235900,NaN,8.010e-01,2
1688235960,NaN,7.680e-01,2
1688236020,NaN,7.670e-01,2
1688236080,NaN,7.480e-01,2
1688236140,NaN,NaN,2
1688236200,NaN,NaN,1
1688236260,NaN,NaN,1
1688236320,NaN,NaN,1
1688236380,1.070e+00,NaN,1
1688236440,1.071e+00,NaN,1
1688236500,1.024e+00,NaN,1
1688236560,9.750e-01,NaN,1
1688236620,9.660e-01,NaN,1
1688236680,9.780e-01,NaN,1
1688236740,NaN,NaN,1
1688236800,NaN,NaN,2
1688236860,NaN,NaN,2
1688236920,NaN,NaN,2
1688236980,NaN,7.520e-01,2
1688237040,NaN,7.710e-01,2
1688237100,NaN,7.950e-01,2
1688237160,NaN,7.920e-01,2
1688237220,NaN,8.140e-01,2
1688237280,NaN,8.160e-01,2
1688237340,NaN,NaN,2
1688237400,NaN,NaN,1
1688237460,NaN,NaN,1
1688237520,NaN,NaN,1
1688237580,NaN,NaN,1
1688237640,9.800e-01,NaN,1
1688237700,1.015e+00,NaN,1
1688237760,9.860e-01,NaN,1
1688237820,9.620e-01,NaN,1
1688237880,9.660e-01,NaN,1
1688237940,NaN,NaN,1
1688238000,NaN,NaN,2
1688238060,NaN,NaN,2
1688238120,NaN,NaN,2
1688238180,NaN,8.000e-01,2
1688238240,NaN,8.020e-01,2
1688238300,NaN,7.840e-01,2
1688238360,NaN,7.580e-01,2
1688238420,NaN,7.440e-01,2
1688238480,NaN,7.700e-01,2
1688238540,NaN,NaN,2
1688238600,NaN,NaN,1
1688238660,NaN,NaN,1
1688238720,NaN,NaN,1
1688238780,9.100e-01,NaN,1
1688238840,8.990e-01,NaN,1
1688238900,9.210e-01,NaN,1
1688238960,9.040e-01,NaN,1
1688239020,9.320e-01,NaN,1
1688239080,9.460e-01,NaN,1
1688239140,NaN,NaN,1
1688239200,NaN,NaN,2
1688239260,NaN,NaN,2
1688239320,NaN,NaN,2
1688239380,NaN,7.360e-01,2
1688239440,NaN,7.270e-01,2
1688239500,NaN,7.280e-01,2
1688239560,NaN,7.250e-01,2
1688239620,NaN,7.430e-01,2
1688239680,NaN,7.610e-01,2
1688239740,NaN,NaN,2
1688239800,NaN,NaN,1
1688239860,NaN,NaN,1
1688239920,NaN,NaN,1
1688239980,8.600e-01,NaN,1
1688240040,8.020e-01,NaN,1
1688240100,7.250e-01,NaN,1
1688240160,6.880e-01,NaN,1
1688240220,7.220e-01,NaN,1
1688240280,7.100e-01,NaN,1
1688240340,NaN,NaN,1
1688240400,NaN,NaN,2
1688240460,NaN,NaN,2
1688240520,NaN,NaN,2
1688240580,NaN,NaN,2
1688240640,NaN,7.210e-01,2
1688240700,NaN,6.910e-01,2
1688240760,NaN,6.620e-01,2
1688240820,NaN,6.430e-01,2
1688240880,NaN,6.240e-01,2
1688240940,NaN,NaN,2
1688241000,NaN,NaN,1
1688241060,NaN,NaN,1
1688241120,NaN,NaN,1
1688241180,7.520e-01,NaN,1
1688241240,7.160e-01,NaN,1
1688241300,7.350e-01,NaN,1
1688241360,7.970e-01,NaN,1
1688241420,8.130e-01,NaN,1
1688241480,8.080e-01,NaN,1
1688241540,NaN,NaN,1
1688241600,NaN,NaN,2
1688241660,NaN,NaN,2
1688241720,NaN,NaN,2
1688241780,NaN,6.610e-01,2
1688241840,NaN,7.000e-01,2
1688241900,NaN,7.060e-01,2
1688241960,NaN,7.200e-01,2
1688242020,NaN,7.080e-01,2
1688242080,NaN,7.200e-01,2
1688242140,NaN,NaN,2
1688242200,NaN,NaN,1
1688242260,NaN,NaN,1
1688242320,NaN,NaN,1
1688242380,8.420e-01,NaN,1
1688242440,8.550e-01,NaN,1
1688242500,8.800e-01,NaN,1
1688242560,9.370e-01,NaN,1
1688242620,9.390e-01,NaN,1
1688242680,9.320e-01,NaN,1
1688242740,NaN,NaN,1
1688242800,NaN,NaN,2
1688242860,NaN,NaN,2
1688242920,NaN,NaN,2
1688242980,NaN,7.720e-01,2
1688243040,NaN,8.250e-01,2
1688243100,NaN,8.390e-01,2
1688243160,NaN,8.420e-01,2
1688243220,NaN,8.430e-01,2
1688243280,NaN,8.300e-01,2
1688243340,NaN,NaN,2
1688243400,NaN,NaN,1
1688243460,NaN,NaN,1
1688243520,NaN,NaN,1
1688243580,8.530e-01,NaN,1
1688243640,8.540e-01,NaN,1
1688243700,8.720e-01,NaN,1
1688243760,8.530e-01,NaN,1
1688243820,8.960e-01,NaN,1
1688243880,9.100e-01,NaN,1
1688243940,NaN,NaN,1
1688244000,NaN,NaN,2
1688244060,NaN,NaN,2
1688244120,NaN,NaN,2
1688244180,NaN,7.780e-01,2
1688244240,NaN,7.510e-01,2
1688244300,NaN,7.550e-01,2
1688244360,NaN,7.660e-01,2
1688244420,NaN,7.710e-01,2
1688244480,NaN,8.070e-01,2
1688244540,NaN,NaN,2
1688244600,NaN,NaN,1
1688244660,NaN,NaN,1
1688244720,NaN,NaN,1
1688244780,8.990e-01,NaN,1
1688244840,9.180e-01,NaN,1
1688244900,9.050e-01,NaN,1
1688244960,9.080e-01,NaN,1
1688245020,9.220e-01,NaN,1
1688245080,9.070e-01,NaN,1
1688245140,NaN,NaN,1
1688245200,NaN,NaN,2
1688245260,NaN,NaN,2
1688245320,NaN,NaN,2
1688245380,NaN,8.330e-01,2
1688245440,NaN,8.040e-01,2
1688245500,NaN,8.190e-01,2
1688245560,NaN,7.980e-01,2
1688245620,NaN,7.810e-01,2
1688245680,NaN,8.090e-01,2
1688245740,NaN,NaN,2
1688245800,NaN,NaN,1
1688245860,NaN,NaN,1
1688245920,NaN,NaN,1
1688245980,8.640e-01,NaN,1
1688246040,8.270e-01,NaN,1
1688246100,7.860e-01,NaN,1
1688246160,7.930e-01,NaN,1
1688246220,7.980e-01,NaN,1
1688246280,8.150e-01,NaN,1
1688246340,NaN,NaN,1
1688246400,NaN,NaN,2
1688246460,NaN,NaN,2
1688246520,NaN,NaN,2
1688246580,NaN,8.410e-01,2
1688246640,NaN,8.460e-01,2
1688246700,NaN,8.700e-01,2
1688246760,NaN,8.740e-01,2
1688246820,NaN,8.590e-01,2
1688246880,NaN,8.450e-01,2
1688246940,NaN,NaN,2
1688247000,NaN,NaN,1
1688247060,NaN,NaN,1
1688247120,NaN,NaN,1
1688247180,7.960e-01,NaN,1
1688247240,7.820e-01,NaN,1
1688247300,7.610e-01,NaN,1
1688247360,7.830e-01,NaN,1
1688247420,8.050e-01,NaN,1
1688247480,8.050e-01,NaN,1
1688247540,NaN,NaN,1
1688247600,NaN,NaN,2
1688247660,NaN,NaN,2
1688247720,NaN,NaN,2
1688247780,NaN,7.940e-01,2
1688247840,NaN,7.550e-01,2
1688247900,NaN,7.130e-01,2
1688247960,NaN,7.000e-01,2
1688248020,NaN,7.000e-01,2
1688248080,NaN,7.120e-01,2
1688248140,NaN,NaN,2
1688248200,NaN,NaN,1
1688248260,NaN,NaN,1
1688248320,NaN,NaN,1
1688248380,7.820e-01,NaN,1
1688248440,7.340e-01,NaN,1
1688248500,7.450e-01,NaN,1
1688248560,7.740e-01,NaN,1
1688248620,7.310e-01,NaN,1
1688248680,7.320e-01,NaN,1
1688248740,NaN,NaN,1
1688248800,NaN,NaN,2
1688248860,NaN,NaN,2
1688248920,NaN,NaN,2
1688248980,NaN,6.880e-01,2
1688249040,NaN,6.520e-01,2
1688249100,NaN,6.090e-01,2
1688249160,NaN,6.050e-01,2
1688249220,NaN,6.170e-01,2
1688249280,NaN,6.540e-01,2
1688249340,NaN,NaN,2
1688249400,NaN,NaN,1
1688249460,NaN,NaN,1
1688249520,NaN,NaN,1
1688249580,NaN,NaN,1
1688249640,7.020e-01,NaN,1
1688249700,6.960e-01,NaN,1
1688249760,6.720e-01,NaN,1
1688249820,6.520e-01,NaN,1
1688249880,6.080e-01,NaN,1
1688249940,NaN,NaN,1
1688250000,NaN,NaN,2
1688250060,NaN,NaN,2
1688250120,NaN,NaN,2
1688250180,NaN,6.610e-01,2
1688250240,NaN,6.360e-01,2
1688250300,NaN,6.300e-01,2
1688250360,NaN,6.250e-01,2
1688250420,NaN,6.280e-01,2
1688250480,NaN,6.200e-01,2
1688250540,NaN,NaN,2
1688250600,NaN,NaN,1
1688250660,NaN,NaN,1
1688250720,NaN,NaN,1
1688250780,5.800e-01,NaN,1
1688250840,5.850e-01,NaN,1
1688250900,5.680e-01,NaN,1
1688250960,5.830e-01,NaN,1
1688251020,5.870e-01,NaN,1
1688251080,5.840e-01,NaN,1
1688251140,NaN,NaN,1
1688251200,NaN,NaN,2
1688251260,NaN,NaN,2
1688251320,NaN,NaN,2
1688251380,NaN,6.390e-01,2
1688251440,NaN,6.580e-01,2
1688251500,NaN,6.450e-01,2
1688251560,NaN,6.480e-01,2
1688251620,NaN,6.270e-01,2
1688251680,NaN,5.590e-01,2
1688251740,NaN,NaN,2
1688251800,NaN,NaN,1
1688251860,NaN,NaN,1
1688251920,NaN,NaN,1
1688251980,6.050e-01,NaN,1
1688252040,6.410e-01,NaN,1
1688252100,6.420e-01,NaN,1
1688252160,6.330e-01,NaN,1
1688252220,6.320e-01,NaN,1
1688252280,6.200e-01,NaN,1
1688252340,NaN,NaN,1
1688252400,NaN,NaN,2
1688252460,NaN,NaN,2
1688252520,NaN,NaN,2
1688252580,NaN,5.490e-01,2
1688252640,NaN,5.860e-01,2
1688252700,NaN,6.070e-01,2
1688252760,NaN,6.160e-01,2
1688252820,NaN,6.920e-01,2
1688252880,NaN,6.860e-01,2
1688252940,NaN,NaN,2
1688253000,NaN,NaN,1
1688253060,NaN,NaN,1
1688253120,NaN,NaN,1
1688253180,NaN,NaN,1
1688253240,6.150e-01,NaN,1
1688253300,5.640e-01,NaN,1
1688253360,5.440e-01,NaN,1
1688253420,5.650e-01,NaN,1
1688253480,5.680e-01,NaN,1
1688253540,NaN,NaN,1
1688253600,NaN,NaN,2
1688253660,NaN,NaN,2
1688253720,NaN,NaN,2
1688253780,NaN,6.550e-01,2
1688253840,NaN,5.490e-01,2
1688253900,NaN,4.550e-01,2
1688253960,NaN,2.000e-01,2
1688254020,NaN,2.000e-01,2
1688254080,NaN,2.000e-01,2
1688254140,NaN,NaN,2
1688254200,NaN,NaN,1
1688254260,NaN,NaN,1
1688254320,NaN,NaN,1
1688254380,5.650e-01,NaN,1
1688254440,5.130e-01,NaN,1
1688254500,4.600e-01,NaN,1
1688254560,4.330e-01,NaN,1
1688254620,4.000e-01,NaN,1
1688254680,4.010e-01,NaN,1
1688254740,NaN,NaN,1
1688254800,NaN,NaN,2
1688254860,NaN,NaN,2
1688254920,NaN,NaN,2
1688254980,NaN,NaN,2
1688255040,NaN,2.000e-01,2
1688255100,NaN,2.000e-01,2
1688255160,NaN,2.000e-01,2
1688255220,NaN,2.000e-01,2
1688255280,NaN,2.000e-01,2
1688255340,NaN,NaN,2
1688255400,NaN,NaN,1
1688255460,NaN,NaN,1
1688255520,NaN,NaN,1
1688255580,4.160e-01,NaN,1
1688255640,4.480e-01,NaN,1
1688255700,4.570e-01,NaN,1
1688255760,4.710e-01,NaN,1
1688255820,4.940e-01,NaN,1
1688255880,4.670e-01,NaN,1
1688255940,NaN,NaN,1
1688256000,NaN,NaN,2
1688256060,NaN,NaN,2
1688256120,NaN,NaN,2
1688256180,NaN,2.000e-01,2
1688256240,NaN,2.000e-01,2
1688256300,NaN,2.000e-01,2
1688256360,NaN,2.000e-01,2
1688256420,NaN,2.000e-01,2
1688256480,NaN,2.000e-01,2
1688256540,NaN,NaN,2
1688256600,NaN,NaN,1
1688256660,NaN,NaN,1
1688256720,NaN,NaN,1
1688256780,4.360e-01,NaN,1
1688256840,4.060e-01,NaN,1
1688256900,2.000e-01,NaN,1
1688256960,2.000e-01,NaN,1
1688257020,2.000e-01,NaN,1
1688257080,2.000e-01,NaN,1
1688257140,NaN,NaN,1
1688257200,NaN,NaN,2
1688257260,NaN,NaN,2
1688257320,NaN,NaN,2
1688257380,NaN,2.000e-01,2
1688257440,NaN,2.000e-01,2
1688257500,NaN,2.000e-01,2
1688257560,NaN,2.000e-01,2
1688257620,NaN,2.000e-01,2
1688257680,NaN,2.000e-01,2
1688257740,NaN,NaN,2
1688257800,NaN,NaN,1
1688257860,NaN,NaN,1
1688257920,NaN,NaN,1
1688257980,2.000e-01,NaN,1
1688258040,2.000e-01,NaN,1
1688258100,2.000e-01,NaN,1
1688258160,2.000e-01,NaN,1
1688258220,2.000e-01,NaN,1
1688258280,2.000e-01,NaN,1
1688258340,NaN,NaN,1
1688258400,NaN,NaN,2
1688258460,NaN,NaN,2
1688258520,NaN,NaN,2
1688258580,NaN,2.000e-01,2
1688258640,NaN,2.000e-01,2
1688258700,NaN,2.000e-01,2
1688258760,NaN,2.000e-01,2
1688258820,NaN,2.000e-01,2
1688258880,NaN,2.000e-01,2
1688258940,NaN,NaN,2
1688259000,NaN,NaN,1
1688259060,NaN,NaN,1
1688259120,NaN,NaN,1
1688259180,2.000e-01,NaN,1
1688259240,2.000e-01,NaN,1
1688259300,2.000e-01,NaN,1
1688259360,2.000e-01,NaN,1
1688259420,2.000e-01,NaN,1
1688259480,2.000e-01,NaN,1
1688259540,NaN,NaN,1
1688259600,NaN,NaN,2
1688259660,NaN,NaN,2
1688259720,NaN,NaN,2
1688259780,NaN,2.000e-01,2
1688259840,NaN,2.000e-01,2
1688259900,NaN,2.000e-01,2
1688259960,NaN,2.000e-01,2
1688260020,NaN,2.000e-01,2
1688260080,NaN,2.000e-01,2
1688260140,NaN,NaN,2
1688260200,NaN,NaN,1
1688260260,NaN,NaN,1
1688260320,NaN,NaN,1
1688260380,2.000e-01,NaN,1
1688260440,2.000e-01,NaN,1
1688260500,2.000e-01,NaN,1
1688260560,2.000e-01,NaN,1
1688260620,4.080e-01,NaN,1
1688260680,4.510e-01,NaN,1
1688260740,NaN,NaN,1
1688260800,NaN,NaN,2
1688260860,NaN,NaN,2
1688260920,NaN,NaN,2
1688260980,NaN,2.000e-01,2
1688261040,NaN,2.000e-01,2
1688261100,NaN,2.000e-01,2
1688261160,NaN,2.000e-01,2
1688261220,NaN,2.000e-01,2
1688261280,NaN,2.000e-01,2
1688261340,NaN,NaN,2
1688261400,NaN,NaN,1
1688261460,NaN,NaN,1
1688261520,NaN,NaN,1
1688261580,5.510e-01,NaN,1
1688261640,6.790e-01,NaN,1
1688261700,8.650e-01,NaN,1
1688261760,1.135e+00,NaN,1
1688261820,1.428e+00,NaN,1
1688261880,1.635e+00,NaN,1
1688261940,NaN,NaN,1
1688262000,NaN,NaN,2
1688262060,NaN,NaN,2
1688262120,NaN,NaN,2
1688262180,NaN,2.000e-01,2
1688262240,NaN,2.000e-01,2
1688262300,NaN,2.000e-01,2
1688262360,NaN,2.000e-01,2
1688262420,NaN,2.000e-01,2
1688262480,NaN,2.000e-01,2
1688262540,NaN,NaN,2
1688262600,NaN,NaN,1
1688262660,NaN,NaN,1
1688262720,NaN,NaN,1
1688262780,1.392e+00,NaN,1
1688262840,1.066e+00,NaN,1
1688262900,7.100e-01,NaN,1
1688262960,5.190e-01,NaN,1
1688263020,4.420e-01,NaN,1
1688263080,4.380e-01,NaN,1
1688263140,NaN,NaN,1
1688263200,NaN,NaN,2
1688263260,NaN,NaN,2
1688263320,NaN,NaN,2
1688263380,NaN,2.000e-01,2
1688263440,NaN,2.000e-01,2
1688263500,NaN,2.000e-01,2
1688263560,NaN,2.000e-01,2
1688263620,NaN,2.000e-01,2
1688263680,NaN,2.000e-01,2
1688263740,NaN,NaN,2
1688263800,NaN,NaN,1
1688263860,NaN,NaN,1
1688263920,NaN,NaN,1
1688263980,4.200e-01,NaN,1
1688264040,4.080e-01,NaN,1
1688264100,4.100e-01,NaN,1
1688264160,4.110e-01,NaN,1
1688264220,4.700e-01,NaN,1
1688264280,5.340e-01,NaN,1
1688264340,NaN,NaN,1
1688264400,NaN,NaN,2
1688264460,NaN,NaN,2
1688264520,NaN,NaN,2
1688264580,NaN,2.000e-01,2
1688264640,NaN,2.000e-01,2
1688264700,NaN,2.000e-01,2
1688264760,NaN,2.000e-01,2
1688264820,NaN,2.000e-01,2
1688264880,NaN,2.000e-01,2
1688264940,NaN,NaN,2
1688265000,NaN,NaN,1
1688265060,NaN,NaN,1
1688265120,NaN,NaN,1
1688265180,5.780e-01,NaN,1
1688265240,5.570e-01,NaN,1
1688265300,5.420e-01,NaN,1
1688265360,6.000e-01,NaN,1
1688265420,7.620e-01,NaN,1
1688265480,9.060e-01,NaN,1
1688265540,NaN,NaN,1
1688265600,NaN,NaN,2
1688265660,NaN,NaN,2
1688265720,NaN,NaN,2
1688265780,NaN,2.000e-01,2
1688265840,NaN,2.000e-01,2
1688265900,NaN,2.000e-01,2
1688265960,NaN,2.000e-01,2
1688266020,NaN,2.000e-01,2
1688266080,NaN,2.000e-01,2
1688266140,NaN,NaN,2
1688266200,NaN,NaN,1
1688266260,NaN,NaN,1
1688266320,NaN,NaN,1
1688266380,1.087e+00,NaN,1
1688266440,1.126e+00,NaN,1
1688266500,1.079e+00,NaN,1
1688266560,1.118e+00,NaN,1
1688266620,1.123e+00,NaN,1
1688266680,1.068e+00,NaN,1
1688266740,NaN,NaN,1
1688266800,NaN,NaN,2
1688266860,NaN,NaN,2
1688266920,NaN,NaN,2
1688266980,NaN,2.000e-01,2
1688267040,NaN,2.000e-01,2
1688267100,NaN,2.000e-01,2
1688267160,NaN,2.000e-01,2
1688267220,NaN,2.000e-01,2
1688267280,NaN,2.000e-01,2
1688267340,NaN,NaN,2
1688267400,NaN,NaN,1
1688267460,NaN,NaN,1
1688267520,NaN,NaN,1
1688267580,9.500e-01,NaN,1
1688267640,9.070e-01,NaN,1
1688267700,8.640e-01,NaN,1
1688267760,8.510e-01,NaN,1
1688267820,8.380e-01,NaN,1
1688267880,8.190e-01,NaN,1
1688267940,NaN,NaN,1
1688268000,NaN,NaN,2
1688268060,NaN,NaN,2
1688268120,NaN,NaN,2
1688268180,NaN,2.000e-01,2
1688268240,NaN,2.000e-01,2
1688268300,NaN,2.000e-01,2
1688268360,NaN,2.000e-01,2
1688268420,NaN,2.000e-01,2
1688268480,NaN,2.000e-01,2
1688268540,NaN,NaN,2
1688268600,NaN,NaN,1
1688268660,NaN,NaN,1
1688268720,NaN,NaN,1
1688268780,8.430e-01,NaN,1
1688268840,9.210e-01,NaN,1
1688268900,1.000e+00,NaN,1
1688268960,1.069e+00,NaN,1
1688269020,1.141e+00,NaN,1
1688269080,1.170e+00,NaN,1
1688269140,NaN,NaN,1
1688269200,NaN,NaN,2
1688269260,NaN,NaN,2
1688269320,NaN,NaN,2
1688269380,NaN,2.000e-01,2
