Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM25     , NOXppb   , NOppb    , NO2ppb  
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb     
 , 4/23/2023 7:00 AM         ,220.6,9.3,8.8,-0.4,2.4,83.2,18.4,4.1,0.042,          ,3,0,3
 , 4/23/2023 8:00 AM         ,318.9,10.1,9.9,-0.2,3,106.1,21.3,6.5,0.045,          ,2,0,2
 , 4/23/2023 9:00 AM         ,286.9,9.7,9.5,-0.1,3,123.6,21.5,5.3,0.045,          ,3,0,2
 , 4/23/2023 10:00 AM        ,347.4,10.5,10.2,-0.3,3.1,116,19.4,5.7,0.047,          ,2,0,2
 , 4/23/2023 11:00 AM        ,463.9,11.6,11.3,-0.2,2.9,115.5,21.6,5.9,0.047,          ,2,0,2
 , 4/23/2023 12:00 PM        ,676.4,13,13,0,3.5,121.9,25.6,7.1,0.05,          ,3,0,3
 , 4/23/2023 1:00 PM         ,773.6,14.5,14.3,-0.2,3.8,121.1,26.6,7.7,0.052,          ,4,0,3
 , 4/23/2023 2:00 PM         ,565.9,14.8,14.5,-0.3,4.3,125.3,17.5,7.9,0.054,          ,3,0,3
 , 4/23/2023 3:00 PM         ,497,14.7,14.4,-0.3,4.4,131.9,19.6,7.9,0.054,          ,2,0,2
 , 4/23/2023 4:00 PM         ,376.7,14.7,14.5,-0.2,5.4,130.4,17.5,9,0.054,          ,3,0,3
 , 4/23/2023 5:00 PM         ,165.1,13,12.9,0,5.7,134.5,12.4,8.5,0.049,          ,3,0,3
 , 4/23/2023 6:00 PM         ,11.7,11.3,11.2,-0.1,5.6,129,10.4,8.5,0.045,          ,4,0,4
 , 4/23/2023 7:00 PM         ,0.1,10.6,10.5,-0.1,5.2,117.6,11.3,8.5,0.042,          ,4,0,4
 , 4/23/2023 8:00 PM         ,0,10,9.9,-0.1,4.9,124.1,10.4,8.3,0.042,          ,3,0,3
 , 4/23/2023 9:00 PM         ,0,9.5,9.4,-0.1,5,125.2,10.6,8,0.042,          ,3,0,3
 , 4/23/2023 10:00 PM        ,0,9.3,9.1,-0.2,4.4,124,11,7.2,0.041,          ,2,0,3
 , 4/23/2023 11:00 PM        ,0,9.1,8.9,-0.1,4.4,128.4,10,6.8,0.037,          ,4,0,4
 , 4/24/2023 12:00 AM        ,0,8.9,8.7,-0.1,3.8,128.8,12.7,5.7,0.037,          ,3,0,4
 , 4/24/2023 1:00 AM         ,0,8.8,8.6,-0.1,3.5,142.7,16.4,6,0.037,          ,4,0,4
 , 4/24/2023 2:00 AM         ,0,8.6,8.5,-0.1,3.7,146.7,12.1,5.8,0.036,          ,4,0,4
 , 4/24/2023 3:00 AM         ,0,8.6,8.4,-0.1,4.1,151.2,12.9,7,0.035,          ,4,0,4
 , 4/24/2023 4:00 AM         ,0,8.5,8.4,-0.1,4.3,145.9,17.3,7.2,0.035,          ,4,0,4
 , 4/24/2023 5:00 AM         ,3.1,8.3,8.2,0,4.5,146.3,12.9,7.7,0.034,          ,4,0,4
 , 4/24/2023 6:00 AM         ,23.4,8.3,8.2,0,4.5,146.5,13.8,7.2,0.035,          ,3,0,3
 , 4/24/2023 7:00 AM         ,85.8,8.4,8.1,-0.2,4.5,148.4,13,7.2,0.032,          ,4,0,4
 , 4/24/2023 8:00 AM         ,184.9,8.7,8.2,-0.4,5.4,153.5,10.3,8.8,0.032,          ,5,0,5
 , 4/24/2023 9:00 AM         ,286.1,10.1,9.9,-0.1,5.3,144.4,12.8,8.8,0.037,          ,4,0,4
 , 4/24/2023 10:00 AM        ,581.8,11.7,11.6,-0.1,5.7,140.4,14.9,9.9,0.039,          ,5,0,4
 , 4/24/2023 11:00 AM        ,928.4,15.2,14.6,-0.5,5.6,130.3,14.1,9.4,0.044,          ,5,0,4
 , 4/24/2023 12:00 PM        ,883.7,17.8,16.9,-0.8,5.4,120.7,17,10.5,0.048,          ,4,0,4
 , 4/24/2023 1:00 PM         ,873.9,20.3,19.4,-0.8,5.2,122.1,16.9,8.4,0.053,          ,4,0,4
 , 4/24/2023 2:00 PM         ,740.5,21.2,20.5,-0.6,5.6,127.4,19.2,9.9,0.058,          ,4,0,4
 , 4/24/2023 3:00 PM         ,568.3,22.2,21.8,-0.4,5.4,132.7,15.8,9.1,0.058,          ,4,0,4
 , 4/24/2023 4:00 PM         ,359.5,22.6,22.3,-0.3,5.5,135.9,12.8,9.2,0.056,          ,4,0,4
 , 4/24/2023 5:00 PM         ,138.8,21.4,21.4,0,5.7,137.6,11.8,8.9,0.052,          ,4,0,4
 , 4/24/2023 6:00 PM         ,8.3,19.7,19.7,0,4.5,138.2,10.3,7,0.043,          ,5,0,5
 , 4/24/2023 7:00 PM         ,0,17.9,17.9,0,3.6,139.2,10.7,5.8,0.03,          ,8,0,8
 , 4/24/2023 8:00 PM         ,0,16.3,16.4,0.1,2.9,113.8,35,4.4,0.024,          ,10,0,10
 , 4/24/2023 9:00 PM         ,0.1,15.3,15.3,0,3.6,114.4,13.8,6.2,0.02,          ,10,0,10
 , 4/24/2023 10:00 PM        ,0.1,14.2,14.2,0,3.5,145.1,12.9,5.8,0.019,          ,6,0,8
 , 4/24/2023 11:00 PM        ,0,12.8,12.7,-0.1,3.5,152,11.2,5.7,0.015,          ,10,0,11
 , 4/25/2023 12:00 AM        ,0.1,12,11.9,0,3.5,149.1,10.1,5.9,0.018,          ,8,0,9
 , 4/25/2023 1:00 AM         ,0.1,10.5,10.5,0,2.4,217.5,51.3,3.9,0.014,          ,10,0,10
 , 4/25/2023 2:00 AM         ,0.1,9.5,9.8,0.3,1.8,288.5,15.3,4.5,0.013,          ,9,0,9
 , 4/25/2023 3:00 AM         ,0,11,10.6,-0.3,0.8,230.8,34.9,2.1,0.013,          ,11,0,11
 , 4/25/2023 4:00 AM         ,0,11.7,11.3,-0.3,0.6,285.7,39.2,1.3,0.018,          ,8,0,8
 , 4/25/2023 5:00 AM         ,18,10.8,10.8,0,1.5,230.4,32.3,2.9,0.014,          ,7,0,7
 , 4/25/2023 6:00 AM         ,172.9,11.8,12.4,0.6,1.1,279.5,25.5,2.8,0.019,          ,9,1,7
 , 4/25/2023 7:00 AM         ,408.8,13.9,15.9,2,0.9,147.4,49.6,2.3,0.028,          ,8,1,6
 , 4/25/2023 8:00 AM         ,506.6,16.4,18.1,1.7,1.1,127.8,55.6,3.2,0.03,          ,10,2,7
 , 4/25/2023 9:00 AM         ,782.5,19.4,20.2,0.7,2.8,141.2,19.3,6.4,0.039,          ,8,1,6
 , 4/25/2023 10:00 AM        ,897.2,23.4,23.5,0.1,3.1,139.5,22.6,5.6,0.05,          ,6,0,6
 , 4/25/2023 11:00 AM        ,957,26.8,26.9,0.1,2.9,135.2,32.6,5.9,0.057,          ,4,0,3
 , 4/25/2023 12:00 PM        ,833.4,28.6,28.3,-0.3,4.3,127.6,25.7,9.7,0.06,          ,3,0,3
 , 4/25/2023 1:00 PM         ,708.8,29.2,29.7,0.5,5.8,205.7,43.9,18.2,0.055,          ,1,0,1
 , 4/25/2023 2:00 PM         ,716.8,30.2,31.3,1.1,6.3,236.1,21.9,11.9,0.054,          ,0,0,0
 , 4/25/2023 3:00 PM         ,559.2,30.3,31.1,0.8,7.9,232.5,15.3,13.2,0.054,          ,0,0,0
 , 4/25/2023 4:00 PM         ,368.4,30,30.8,0.7,7.3,234.9,15,11.8,0.054,          ,0,0,0
 , 4/25/2023 5:00 PM         ,156.1,29,29.7,0.7,6.4,246.4,11,10.2,0.053,          ,0,0,0
 , 4/25/2023 6:00 PM         ,14.9,26.6,27,0.3,4.4,222,13.1,7.6,0.051,          ,0,0,0
 , 4/25/2023 7:00 PM         ,0,23.7,24.5,0.7,3.4,216.7,6.7,5,0.046,          ,0,0,0
 , 4/25/2023 8:00 PM         ,0,20.4,22.2,1.7,2.9,221.5,10.8,3.9,0.041,          ,0,0,1
 , 4/25/2023 9:00 PM         ,0,21.1,22.1,0.9,3.6,241.9,7.9,5.3,0.044,          ,0,0,0
 , 4/25/2023 10:00 PM        ,0,21.6,22.5,0.9,5.8,280.2,32.9,15.5,0.045,          ,0,0,0
 , 4/25/2023 11:00 PM        ,0,18.6,19.1,0.4,7.1,316.9,8.8,11.1,0.044,          ,1,0,1
 , 4/26/2023 12:00 AM        ,0,17,17.4,0.3,5.8,322.8,9.5,9.6,0.046,          ,0,0,1
 , 4/26/2023 1:00 AM         ,0,15.5,15.7,0.2,5.2,313,8.8,6.8,0.043,          ,0,0,1
 , 4/26/2023 2:00 AM         ,0.1,15.2,15.3,0,4.9,307.5,7.6,7,0.044,          ,1,0,1
 , 4/26/2023 3:00 AM         ,0,15.3,15.2,0,3.5,283.4,15.1,6.3,0.046,          ,0,0,1
 , 4/26/2023 4:00 AM         ,0.1,12.1,12.6,0.4,1,248.3,49.2,3.9,0.041,          ,1,0,1
 , 4/26/2023 5:00 AM         ,34.6,14.8,14.6,-0.1,3.5,292.2,9.8,5.3,0.046,          ,0,0,0
 , 4/26/2023 6:00 AM         ,210.8,16,16.6,0.6,4,328.5,9.7,8.7,0.042,          ,1,0,1
 , 4/26/2023 7:00 AM         ,430.1,17.7,18.5,0.7,6.7,321.5,12.2,10.1,0.046,          ,1,0,1
 , 4/26/2023 8:00 AM         ,632.4,18.9,19.4,0.4,6.4,279.4,15.9,9.8,0.046,          ,1,0,1
 , 4/26/2023 9:00 AM         ,797.3,20.8,21,0.2,6,199.1,19.8,9.4,0.05,          ,0,0,0
 , 4/26/2023 10:00 AM        ,913.9,22.4,23.3,0.9,4.6,283.1,19.7,9.2,0.052,          ,0,0,0
 , 4/26/2023 11:00 AM        ,966.8,24.1,24.8,0.7,4.6,231.2,28.8,8.9,0.052,          ,0,0,0
 , 4/26/2023 12:00 PM        ,958.2,25.5,25.9,0.3,5,178.6,32,10,0.052,          ,0,0,0
 , 4/26/2023 1:00 PM         ,884.1,25.9,26.2,0.2,7.3,251.9,20.3,14.3,0.052,          ,0,0,0
 , 4/26/2023 2:00 PM         ,753.3,25.6,25.4,-0.1,8.6,189.1,18.3,13.1,0.056,          ,0,0,0
 , 4/26/2023 3:00 PM         ,575.5,24.5,24.4,0,8.6,175.9,18.7,14.1,0.05,          ,0,0,0
 , 4/26/2023 4:00 PM         ,370.8,23.2,23.2,0,7.9,181,18.7,12.5,0.047,          ,0,0,0
 , 4/26/2023 5:00 PM         ,161.2,21.2,21.5,0.2,8.3,254.9,15.6,12.1,0.046,          ,0,0,1
 , 4/26/2023 6:00 PM         ,15.2,18.8,19.1,0.3,7.3,261.9,14.2,11.7,0.043,          ,0,0,1
 , 4/26/2023 7:00 PM         ,0,17.3,17.4,0.2,6,281.5,14.1,9.8,0.041,          ,1,0,1
 , 4/26/2023 8:00 PM         ,0.1,15.5,15.7,0.2,5.3,137.1,19,8.8,0.038,          ,1,0,1
 , 4/26/2023 9:00 PM         ,0.1,13.7,13.7,0.1,4.3,285.3,17.2,9.6,0.037,          ,1,0,1
 , 4/26/2023 10:00 PM        ,0.1,12.3,12.4,0.1,4.3,321,8.4,6.7,0.033,          ,1,0,1
 , 4/26/2023 11:00 PM        ,0,10.9,10.9,0,3.6,318.1,8.2,5.5,0.03,          ,1,0,2
 , 4/27/2023 12:00 AM        ,0,10,9.9,0,3.7,317.5,8.8,5.3,0.029,          ,1,0,1
 , 4/27/2023 1:00 AM         ,0,9,8.7,-0.1,3.5,314.4,8.4,5.1,0.028,          ,1,0,1
 , 4/27/2023 2:00 AM         ,0,8.2,8,-0.1,2.7,314.2,11.1,4.1,0.028,          ,1,0,1
 , 4/27/2023 3:00 AM         ,0,7,7,0,2.5,306.7,10.4,4.3,0.025,          ,1,0,1
 , 4/27/2023 4:00 AM         ,0,7.7,7.6,-0.1,2.5,302.1,10.8,4.5,0.03,          ,1,0,1
 , 4/27/2023 5:00 AM         ,41.6,5.9,6.7,0.7,1.2,240.2,19.7,2.3,0.021,          ,4,0,4
 , 4/27/2023 6:00 AM         ,224.8,9.3,10.9,1.5,0.5,207.4,29.9,1.8,0.03,          ,2,0,2
 , 4/27/2023 7:00 AM         ,439.8,12,14.3,2.2,0.9,139.2,50.1,3.7,0.039,          ,2,0,2
 , 4/27/2023 8:00 AM         ,639.5,14.6,15.4,0.7,2.5,137.3,24.5,5.5,0.039,          ,2,0,2
 , 4/27/2023 9:00 AM         ,801.9,17.5,18.1,0.5,3.3,154.6,22.6,6.7,0.039,          ,2,0,2
 , 4/27/2023 10:00 AM        ,838.3,20.1,20.3,0.1,5.1,157.8,19.7,9.2,0.043,          ,2,0,2
 , 4/27/2023 11:00 AM        ,964,22.5,22.5,0,5.1,150.1,16.6,8.3,0.048,          ,2,0,2
 , 4/27/2023 12:00 PM        ,891.5,25.6,25.1,-0.5,5.8,141.8,18.5,11.2,0.05,          ,2,0,2
 , 4/27/2023 1:00 PM         ,873.4,28.3,27.8,-0.5,5.7,150.5,39.7,10.5,0.05,          ,1,0,1
 , 4/27/2023 2:00 PM         ,763.9,29.3,30.5,1.1,7.2,240.8,15.6,12.6,0.053,          ,0,0,0
 , 4/27/2023 3:00 PM         ,459.9,28.9,29.7,0.8,8.9,235.5,12.9,14.2,0.053,          ,0,0,0
 , 4/27/2023 4:00 PM         ,344,29,29.6,0.6,8.8,237.8,11.8,12.9,0.055,          ,0,0,0
 , 4/27/2023 5:00 PM         ,151.4,28.1,28.8,0.7,7.8,246.4,10.8,12,0.055,          ,0,0,0
 , 4/27/2023 6:00 PM         ,15.7,25.9,26.6,0.6,4.9,240,7.7,8.9,0.055,          ,0,0,0
 , 4/27/2023 7:00 PM         ,0,22.9,23.9,1,3.7,240,5.7,5.2,0.054,          ,0,0,0
 , 4/27/2023 8:00 PM         ,0,21.4,22.7,1.2,4.6,245.6,4.7,6.4,0.052,          ,0,0,0
 , 4/27/2023 9:00 PM         ,0,21.3,22.3,0.9,4.5,244.3,6.7,6.2,0.051,          ,0,0,0
 , 4/27/2023 10:00 PM        ,0,20.1,21.2,1,3.9,235.4,6.9,6.5,0.05,          ,0,0,0
 , 4/27/2023 11:00 PM        ,0,22.4,22.7,0.3,5.1,252.5,11,8.1,0.052,          ,0,0,0
 , 4/28/2023 12:00 AM        ,0,22.9,23.6,0.7,5.5,246.5,6.7,8.6,0.051,          ,0,0,0
 , 4/28/2023 1:00 AM         ,0,21.7,22.5,0.8,6.6,249.7,7.4,9.9,0.049,          ,0,0,0
 , 4/28/2023 2:00 AM         ,0,21.9,22.4,0.5,5.9,267.1,22.9,10.3,0.047,          ,0,0,0
 , 4/28/2023 3:00 AM         ,0,16.2,17.6,1.3,2.7,245.5,26.5,13.8,0.037,          ,0,0,0
 , 4/28/2023 4:00 AM         ,0.1,15.5,16.3,0.7,10,319.4,7.4,14.8,0.035,          ,1,0,1
 , 4/28/2023 5:00 AM         ,24.6,14.2,14.8,0.5,10.2,322.5,8.1,14.5,0.04,          ,1,0,1
 , 4/28/2023 6:00 AM         ,149.7,14.2,14.7,0.5,9,321.5,8.1,13.8,0.042,          ,1,0,1
 , 4/28/2023 7:00 AM         ,417.8,15.3,15.9,0.6,10.7,327.4,9.1,14.8,0.043,          ,1,0,1
 , 4/28/2023 8:00 AM         ,275.2,15.7,16.1,0.4,9.5,307.2,16.6,14.2,0.041,          ,0,0,1
 , 4/28/2023 9:00 AM         ,336.3,15.5,15.8,0.2,8.9,202.1,17.9,14.2,0.04,          ,1,0,1
 , 4/28/2023 10:00 AM        ,340,16.1,16.3,0.1,8.3,112.4,19.5,13.4,0.037,          ,1,0,1
 , 4/28/2023 11:00 AM        ,278.2,14.9,15.1,0.2,9.7,174.1,17.1,13.9,0.035,          ,0,0,0
 , 4/28/2023 12:00 PM        ,334.7,14.3,14.6,0.3,10.8,275.1,15.5,15.9,0.041,          ,0,0,0
 , 4/28/2023 1:00 PM         ,288.1,13.6,13.8,0.2,9.3,224.6,20.3,13.7,0.044,          ,0,0,0
 , 4/28/2023 2:00 PM         ,399.6,15.2,15.4,0.2,8.4,285.2,18.5,12.9,0.043,          ,0,0,0
 , 4/28/2023 3:00 PM         ,361.3,15.7,15.9,0.2,8.2,267.8,18.6,13,0.042,          ,0,0,0
 , 4/28/2023 4:00 PM         ,278.5,15.8,16.1,0.2,8,255.2,19.9,12,0.043,          ,0,0,0
 , 4/28/2023 5:00 PM         ,167.9,15.3,15.4,0,6.8,163.8,18,11.7,0.043,          ,0,0,0
 , 4/28/2023 6:00 PM         ,16.2,13.6,13.9,0.2,5,208.5,16.3,8.7,0.044,          ,0,0,0
 , 4/28/2023 7:00 PM         ,0.1,11,11.5,0.5,2.5,304.6,23.9,4.2,0.04,          ,1,0,1
 , 4/28/2023 8:00 PM         ,0.1,10.5,10.9,0.3,2.7,287.9,4.3,3.3,0.039,          ,0,0,0
 , 4/28/2023 9:00 PM         ,0,9.3,10.3,0.9,2.2,276.7,11.2,3.2,0.038,          ,0,0,0
 , 4/28/2023 10:00 PM        ,0,9.7,10.6,0.9,3.5,253.2,4,4.8,0.04,          ,0,0,0
 , 4/28/2023 11:00 PM        ,0,9.6,10.7,1.1,2.8,257.7,13.4,4.3,0.042,          ,0,0,0
 , 4/29/2023 12:00 AM        ,0,5.5,6.7,1.2,1,218.5,36.3,1.8,0.031,          ,0,0,1
 , 4/29/2023 1:00 AM         ,0,4.4,4.6,0.2,0.4,96.8,64,1.1,0.026,          ,2,0,2
 , 4/29/2023 2:00 AM         ,0,2.9,3.5,0.6,1,80.6,54.2,1.7,0.02,          ,2,0,2
 , 4/29/2023 3:00 AM         ,0,2.9,3.1,0.1,1.5,290.5,22.4,4.4,0.021,          ,2,0,2
 , 4/29/2023 4:00 AM         ,0.1,3.3,3.6,0.3,2.9,316.2,6.8,3.8,0.023,          ,1,0,1
 , 4/29/2023 5:00 AM         ,45.3,4.7,4.7,0,3.2,310.7,10.9,5,0.024,          ,1,0,1
 , 4/29/2023 6:00 AM         ,231.2,7.7,8.4,0.7,2.9,312.8,13.5,4.4,0.027,          ,1,0,1
 , 4/29/2023 7:00 AM         ,448.9,11.9,12.8,0.8,2.2,248.7,24,4.6,0.032,          ,1,0,1
 , 4/29/2023 8:00 AM         ,648.6,16.6,17.2,0.6,1.7,76.8,36.6,3.6,0.037,          ,2,0,1
 , 4/29/2023 9:00 AM         ,809.6,19.2,20.5,1.3,1.2,137.5,66.1,3.2,0.044,          ,1,0,1
 , 4/29/2023 10:00 AM        ,921.3,21.9,22.5,0.6,2.3,135.9,31.2,5.8,0.051,          ,0,0,0
 , 4/29/2023 11:00 AM        ,982.4,23.1,24.5,1.3,1.9,161.3,72.5,4.9,0.051,          ,0,0,1
 , 4/29/2023 12:00 PM        ,903.4,24.4,25.4,0.9,1.9,154,68.3,5,0.051,          ,0,0,1
 , 4/29/2023 1:00 PM         ,889.2,25,26.6,1.5,1.9,172.8,66.7,5.2,0.05,          ,0,0,0
 , 4/29/2023 2:00 PM         ,760.9,25.6,27,1.4,1.9,203.3,69.6,5.2,0.049,          ,0,0,0
 , 4/29/2023 3:00 PM         ,584,26.8,27.3,0.5,2.2,137.1,52.1,5,0.049,          ,0,0,0
 , 4/29/2023 4:00 PM         ,380.4,26.6,26.6,0,2.2,117,33.6,4.3,0.051,          ,0,0,0
 , 4/29/2023 5:00 PM         ,170,25.5,25.4,-0.1,2.3,92.6,18.8,5.1,0.051,          ,1,0,1
 , 4/29/2023 6:00 PM         ,16.7,22.5,22.7,0.1,2,113.8,16.1,3.6,0.045,          ,3,0,4
 , 4/29/2023 7:00 PM         ,0.1,19.4,20.2,0.7,2.1,173.3,12,2.9,0.035,          ,6,0,6
 , 4/29/2023 8:00 PM         ,0,18.2,18.9,0.7,3.5,203.2,7.5,5,0.033,          ,7,0,7
 , 4/29/2023 9:00 PM         ,0.1,17.8,18.2,0.3,3.4,213.1,4.9,4.6,0.04,          ,5,0,5
 , 4/29/2023 10:00 PM        ,0.1,17.3,18,0.6,3.4,214.1,5.4,4.1,0.043,          ,3,0,4
 , 4/29/2023 11:00 PM        ,0,16,16.9,0.9,3,205.5,8.2,4,0.042,          ,3,0,3
 , 4/30/2023 12:00 AM        ,0.1,14.7,16,1.2,2.8,187.8,9.3,5.1,0.041,          ,2,0,2
 , 4/30/2023 1:00 AM         ,0,15,16.7,1.6,2.4,178.7,13.4,4.8,          ,          ,1,0,1
 , 4/30/2023 2:00 AM         ,0,10.6,12,1.4,0.8,107.2,37.9,3.1,0.02,          ,          ,          ,         
 , 4/30/2023 3:00 AM         ,0,9.6,10.2,0.5,1.3,189.5,48.2,3.3,0.005,          ,          ,          ,         
 , 4/30/2023 4:00 AM         ,0.1,9.7,10.8,1.1,1.8,198,46.7,3.5,0.005,          ,29,0,29
 , 4/30/2023 5:00 AM         ,46.3,9.6,10.7,1.1,1.1,222.6,25.2,3.2,0.011,          ,26,2,23
 , 4/30/2023 6:00 AM         ,231.9,13,14.1,1.1,1.2,196,33.7,2.4,0.016,          ,35,11,23
 , 4/30/2023 7:00 AM         ,449.8,16.3,17.9,1.5,0.9,85,36.6,2.1,0.02,          ,34,13,21
 , 4/30/2023 8:00 AM         ,648.5,21,21.6,0.6,1.6,95.3,27.6,4,0.026,          ,30,10,20
 , 4/30/2023 9:00 AM         ,810.2,25.7,25.7,0,1.9,90.5,31,4.1,0.038,          ,19,5,14
 , 4/30/2023 10:00 AM        ,922.5,30.4,30.5,0,2.2,127.1,27.6,5,0.045,          ,11,2,9
 , 4/30/2023 11:00 AM        ,980.4,32.7,34.3,1.5,4.1,230.6,36.5,10.5,0.048,          ,1,0,1
 , 4/30/2023 12:00 PM        ,970.6,33.9,35.3,1.4,5.6,249.6,19.1,11,0.046,          ,0,0,0
 , 4/30/2023 1:00 PM         ,896.9,34.6,35.7,1.1,7,254,17.3,11.9,0.046,          ,0,0,0
 , 4/30/2023 2:00 PM         ,767.5,34.7,35.8,1.1,6,253.7,21,12.3,0.046,          ,0,0,0
 , 4/30/2023 3:00 PM         ,590.7,34.9,35.9,1,5.2,242.6,19.1,12.4,0.047,          ,0,0,0
 , 4/30/2023 4:00 PM         ,380.3,34.7,35.5,0.7,6.4,243.2,17.9,11.7,0.047,          ,0,0,0
 , 4/30/2023 5:00 PM         ,134.1,33.2,33.8,0.6,6.5,242,9.4,10.3,0.048,          ,0,0,0
 , 4/30/2023 6:00 PM         ,15.7,30.4,30.8,0.4,4,252.7,8.6,7.9,0.046,          ,0,0,0
 , 4/30/2023 7:00 PM         ,0,28,28.4,0.4,4.2,269.5,16.4,6.7,0.043,          ,0,0,0
 , 4/30/2023 8:00 PM         ,0,26.7,27.3,0.5,5.3,215,46.7,9.3,0.042,          ,0,0,0
 , 4/30/2023 9:00 PM         ,0,21.8,22.5,0.6,5.3,57.2,15,9.3,0.045,          ,2,0,2
 , 4/30/2023 10:00 PM        ,0,19.5,19.9,0.3,3.1,59.8,15.6,7,0.045,          ,1,0,1
 , 4/30/2023 11:00 PM        ,0.1,18,18.1,0.1,2.8,79.4,12.5,6.9,0.044,          ,2,0,2
 , 5/1/2023 12:00 AM         ,0.1,15.8,16.3,0.4,1.8,109.5,43.1,3.2,0.042,          ,2,0,2
 , 5/1/2023 1:00 AM          ,0.1,14.9,15.2,0.3,2.9,60.8,10.6,4.4,0.045,          ,1,0,2
 , 5/1/2023 2:00 AM          ,0.1,13.4,14,0.6,2.8,190.7,17.9,4.1,0.041,          ,2,0,3
 , 5/1/2023 3:00 AM          ,0.1,11.9,12.4,0.4,2.9,282.2,14.1,4,0.037,          ,3,0,3
 , 5/1/2023 4:00 AM          ,0.2,11.8,12,0.2,2.7,52.5,10.9,3.9,0.036,          ,7,0,7
 , 5/1/2023 5:00 AM          ,44.5,11.1,11.6,0.4,2.4,337.2,5.8,3.6,0.031,          ,8,0,8
 , 5/1/2023 6:00 AM          ,211.6,13.7,14,0.3,2.6,74.1,14,4.5,0.037,          ,9,0,8
 , 5/1/2023 7:00 AM          ,430.7,15.5,16.3,0.8,2,86.9,22.9,4.7,0.045,          ,4,0,4
 , 5/1/2023 8:00 AM          ,553.6,16.7,18,1.3,1.5,117.2,42.2,4.1,0.048,          ,4,0,3
 , 5/1/2023 9:00 AM          ,672.4,18,19.7,1.6,1.8,191.8,47,4.1,0.053,          ,3,0,3
 , 5/1/2023 10:00 AM         ,832.6,20.4,21.5,1.1,2,144.1,42.2,4.9,0.058,          ,3,0,3
 , 5/1/2023 11:00 AM         ,680,22,22.9,0.9,1.5,121.3,47.6,4.4,0.061,          ,3,0,3
 , 5/1/2023 12:00 PM         ,741.5,23,24.6,1.6,1.8,161.1,54.6,4.3,0.064,          ,3,0,3
 , 5/1/2023 1:00 PM          ,540.3,24.4,24.8,0.4,1.8,111.8,37.3,4.4,0.066,          ,3,0,3
 , 5/1/2023 2:00 PM          ,374.9,24.4,24.3,-0.1,2.7,111.9,20.4,5.1,0.075,          ,4,0,4
 , 5/1/2023 3:00 PM          ,251.7,23.9,23.8,0,4,144.4,19.7,6.6,0.08,          ,5,0,5
 , 5/1/2023 4:00 PM          ,198.3,24.1,24,-0.1,3.9,153.7,15.8,7.1,0.078,          ,4,0,4
 , 5/1/2023 5:00 PM          ,97.9,23.7,23.5,-0.1,2.6,132.3,13.8,5.1,0.082,          ,5,0,5
 , 5/1/2023 6:00 PM          ,11.7,22.1,22,-0.1,2.6,155.5,10.7,4,0.07,          ,9,0,9
 , 5/1/2023 7:00 PM          ,0,20.3,20.4,0.1,3.2,173.5,7.8,4.3,0.06,          ,6,0,6
 , 5/1/2023 8:00 PM          ,0,18.7,18.9,0.1,3.1,192.7,5,4.1,0.048,          ,8,0,8
 , 5/1/2023 9:00 PM          ,0,18.2,18.4,0.1,3,181.1,8.2,3.9,0.04,          ,10,0,10
 , 5/1/2023 10:00 PM         ,0,19.6,19.4,-0.1,3.4,184.4,9.4,5.2,0.046,          ,7,0,9
 , 5/1/2023 11:00 PM         ,0,20.6,20.5,0,3.4,182.5,14.5,5.2,0.056,          ,4,0,5
 , 5/2/2023 12:00 AM         ,0,19.4,20.1,0.6,1.6,183.6,25.5,3.8,0.055,          ,4,0,5
 , 5/2/2023 1:00 AM          ,0,17.7,19.1,1.3,1.3,140.3,71,2.6,0.045,          ,5,0,5
 , 5/2/2023 2:00 AM          ,0,16.2,16.9,0.6,1,199.2,60.2,2.9,0.032,          ,8,0,8
 , 5/2/2023 3:00 AM          ,0.1,15.9,16.7,0.8,1.8,255.7,36,3.6,0.028,          ,9,0,9
 , 5/2/2023 4:00 AM          ,0.1,15.7,15.8,0.1,1.1,185.7,72.3,3.2,0.019,          ,19,0,19
 , 5/2/2023 5:00 AM          ,24,15.6,16,0.3,1.9,177.5,21,2.7,0.015,          ,23,0,23
 , 5/2/2023 6:00 AM          ,137.4,17.4,17.2,-0.1,1.4,163.6,31.3,3.2,0.018,          ,28,4,24
 , 5/2/2023 7:00 AM          ,255.3,19.1,18.9,-0.1,1.1,68.9,35.1,2.4,0.024,          ,29,5,23
 , 5/2/2023 8:00 AM          ,492.2,22.5,22.9,0.3,2.3,130.7,24.8,4.6,0.038,          ,26,5,21
 , 5/2/2023 9:00 AM          ,770.4,25.5,26.3,0.7,2.4,137.8,26.1,4.7,0.056,          ,16,2,14
 , 5/2/2023 10:00 AM         ,607.7,28.8,28.7,0,2.4,89.8,27.3,5,0.07,          ,9,0,8
 , 5/2/2023 11:00 AM         ,916.7,31.6,30.8,-0.7,3.7,85.7,17.8,7,0.071,          ,7,0,6
 , 5/2/2023 12:00 PM         ,570.7,31.5,31.1,-0.3,3.7,93.6,18.4,7.2,0.065,          ,2,0,3
