Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM2.5_Archive , NOXppb   , NOppb    , NO2ppb   , Benzene  , Toluene  , Ethylbenzene , Mp-Xylene , o-Xylene
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb     
 , 8/24/2024 7:00 PM         ,0,35,35.3,0.2,6.1,143.3,10.9,11.1,0.042,          ,1,0,2,0.029,0.029,0.009,0.029,0
 , 8/24/2024 8:00 PM         ,0,33.9,34.1,0.1,6.2,152.4,10.5,10.9,0.039,          ,2,0,2,0.05,0.05,0.009,0.039,0
 , 8/24/2024 9:00 PM         ,0,32.5,32.6,0.1,6.5,161,11.1,11.7,0.038,          ,2,0,2,0.039,0.05,0.009,0.039,0
 , 8/24/2024 10:00 PM        ,0,31.1,31.2,0,6,166.6,9.9,10.4,0.037,          ,1,0,1,0.039,0.119,0.009,0.029,0
 , 8/24/2024 11:00 PM        ,0,29.9,30,0.1,4.1,164,9.4,6.7,0.033,          ,1,0,2,0.029,0.029,0.009,0.039,0
 , 8/25/2024 12:00 AM        ,0,28.9,29.1,0.1,4,160.3,8.3,5.8,0.03,          ,4,0,4,0.05,0.07,0.009,0.05,0
 , 8/25/2024 1:00 AM         ,0,28,28.2,0.1,3.6,159.5,8.7,5.6,0.027,          ,5,0,5,0.09,0.109,0.009,0.059,0.009
 , 8/25/2024 2:00 AM         ,0,27,27.3,0.2,2.4,177.6,27,4.3,0.02,          ,10,0,10,0.219,0.289,0.039,0.15,0.019
 , 8/25/2024 3:00 AM         ,0,25.3,26.3,1,2,182.8,18.4,2.6,0.022,          ,4,0,4,0.09,0.09,0.009,0.059,0
 , 8/25/2024 4:00 AM         ,0,24.4,25.6,1.2,0.9,171.3,38,2.5,0.021,          ,7,0,7,0.18,0.289,0.029,0.14,0.009
 , 8/25/2024 5:00 AM         ,16.9,23.3,24.9,1.5,0.4,142.3,45.2,1,0.015,          ,8,0,8,0.34,0.54,0.07,0.31,0.029
 , 8/25/2024 6:00 AM         ,161,25.4,25.4,0,0.7,181.6,29,1.8,0.018,          ,12,2,10,0.379,0.62,0.05,0.37,0.029
 , 8/25/2024 7:00 AM         ,364,27.5,27,-0.5,3.1,157.9,17.9,5.7,0.029,          ,10,2,8,0.15,0.189,0.029,0.119,0.009
 , 8/25/2024 8:00 AM         ,560.1,29.3,28.4,-0.9,2.4,150.3,23.4,5.3,0.039,          ,6,1,5,0.109,0.14,0.019,0.09,0.009
 , 8/25/2024 9:00 AM         ,718.7,31.5,30.1,-1.4,2.1,137.9,33,5,0.05,          ,5,0,4,0.079,0.079,0.009,0.039,0
 , 8/25/2024 10:00 AM        ,831.1,34.2,32,-2.2,3.7,112.4,22.5,7.4,0.059,          ,4,0,4,0.07,0.07,0.009,0.019,0
 , 8/25/2024 11:00 AM        ,889,35.7,33.5,-2.2,4.3,121.9,22,7.4,0.062,          ,2,0,2,0.05,0.05,0.009,0.029,0
 , 8/25/2024 12:00 PM        ,878.1,36.8,34.5,-2.3,4.6,123.6,23.7,9,0.067,          ,2,0,2,0.05,0.05,0.009,0.019,0
 , 8/25/2024 1:00 PM         ,813.6,37.3,35.2,-2,5.5,136.9,21.7,10.3,0.066,          ,2,0,2,0.039,0.029,0,0.009,0
 , 8/25/2024 2:00 PM         ,690.5,37.7,35.7,-1.9,5.9,128.4,16.8,10.1,0.063,          ,1,0,1,0.029,0.029,0,0.019,0
 , 8/25/2024 3:00 PM         ,521.1,37,35.5,-1.5,6.5,133.9,17.2,10.5,0.057,          ,1,0,1,0.029,0.019,0,0.009,0
 , 8/25/2024 4:00 PM         ,327.3,36.3,35.2,-1.1,6.2,132.9,14.6,10.8,0.053,          ,1,0,1,0.019,0.029,0,0.009,0
 , 8/25/2024 5:00 PM         ,142.7,34.9,34.4,-0.5,6.4,136,12.4,10.3,0.051,          ,1,0,1,0.019,0.019,0,0.009,0
 , 8/25/2024 6:00 PM         ,10.5,33.1,33.3,0.1,5.6,135.4,9.8,8.9,0.048,          ,1,0,1,0.029,0.029,0.009,0.019,0
 , 8/25/2024 7:00 PM         ,0,31.8,32.2,0.3,4.5,135.3,10,7.2,0.044,          ,2,0,2,0.07,0.09,0.009,0.029,0
 , 8/25/2024 8:00 PM         ,0,30.7,31.2,0.4,3.5,140.7,9.7,6.4,0.039,          ,2,0,2,0.059,0.059,0.009,0.059,0
 , 8/25/2024 9:00 PM         ,0,29.7,30.2,0.4,2.9,142.9,9.8,5,0.034,          ,5,0,5,0.059,0.079,0.019,0.079,0.009
 , 8/25/2024 10:00 PM        ,0,28.2,28.8,0.6,2.3,175.2,22.7,3.4,0.023,          ,6,0,9,0.07,0.079,0.009,0.05,0
 , 8/25/2024 11:00 PM        ,0,26.8,27.3,0.5,2.7,181.9,11.4,3.5,0.021,          ,5,0,5,0.15,0.15,0.019,0.1,0.009
 , 8/26/2024 12:00 AM        ,0,26.4,26.7,0.3,3.2,173.2,7.2,4.5,0.022,          ,5,0,5,0.129,0.189,0.029,0.14,0.009
 , 8/26/2024 1:00 AM         ,0,25.7,26.3,0.5,2.4,180.6,11.1,3.5,0.024,          ,3,0,3,          ,          ,          ,          ,         
 , 8/26/2024 2:00 AM         ,0,24,25.2,1.2,2,194.7,7.2,2.6,0.019,          ,          ,          ,          ,0.039,0.039,0.009,0.039,0
 , 8/26/2024 3:00 AM         ,0,23.3,24.7,1.4,1.1,131.9,73.4,2.2,0.01,          ,          ,          ,          ,0.079,0.189,0.019,0.09,0.009
 , 8/26/2024 4:00 AM         ,0,23.2,24,0.8,1.3,311.7,11.8,1.7,0.01,          ,11,0,11,0.25,0.469,0.07,0.259,0.009
 , 8/26/2024 5:00 AM         ,20.5,23,23.9,0.8,1.4,275.5,11.7,1.9,0.004,          ,18,0,18,0.419,0.86,0.119,0.509,0.059
 , 8/26/2024 6:00 AM         ,164.6,24.8,24.7,-0.1,1,207.3,27,2,0.012,          ,17,4,13,0.34,0.6,0.039,0.349,0.039
 , 8/26/2024 7:00 AM         ,341.7,26.9,26.2,-0.7,2.4,119.1,23.5,5,          ,          ,17,4,12,0.33,0.479,0.07,0.259,0.029
 , 8/26/2024 8:00 AM         ,544.9,28.6,27.6,-1,2.5,147.3,28.6,5.1,0.038,          ,8,1,6,0.159,0.2,0.029,0.129,0.009
 , 8/26/2024 9:00 AM         ,704.4,30.5,28.9,-1.6,2.5,130.8,34.3,4.9,0.049,          ,5,0,4,0.079,0.079,0.019,0.05,0
 , 8/26/2024 10:00 AM        ,815.7,32.1,30.2,-1.9,3.3,142.3,26.5,7.9,0.057,          ,3,0,3,0.05,0.05,0.009,0.029,0
 , 8/26/2024 11:00 AM        ,851.2,33.7,31.2,-2.4,3.5,115.8,28.9,7.7,0.062,          ,3,0,3,0.05,0.039,0.009,0.019,0
 , 8/26/2024 12:00 PM        ,765.3,34.7,32.3,-2.3,4.1,118.9,24.4,7.6,0.06,          ,2,0,2,0.039,0.029,0,0.009,0
 , 8/26/2024 1:00 PM         ,750.1,35.5,33,-2.5,4,110.2,26.9,9.7,0.058,          ,2,0,2,0.029,0.019,0,0.009,0
 , 8/26/2024 2:00 PM         ,573.6,35.7,33.6,-2,4.7,118.8,25.6,11,0.056,          ,1,0,1,0.019,0.019,0,0,0
 , 8/26/2024 3:00 PM         ,327.5,33.7,32.6,-1.1,7.9,107.4,12.8,14.2,0.051,          ,2,0,2,0.029,0.039,0.009,0.019,0
 , 8/26/2024 4:00 PM         ,111.6,32.6,32.2,-0.4,5.4,113.1,11.9,9.4,0.053,          ,1,0,1,0.039,0.039,0,0.019,0
 , 8/26/2024 5:00 PM         ,64,32.3,32.1,-0.1,4.1,112.1,12,7.1,0.053,          ,2,0,2,0.029,0.05,0,0.029,0
 , 8/26/2024 6:00 PM         ,7,31.1,31.3,0.1,3.9,102.2,11,6.4,0.049,          ,3,0,3,0.05,0.05,0.009,0.029,0
 , 8/26/2024 7:00 PM         ,0,29.7,30.1,0.4,2.4,110.5,9.8,4.6,0.041,          ,4,0,5,0.039,0.05,0.009,0.029,0
 , 8/26/2024 8:00 PM         ,0,29,29.6,0.5,1.9,124.6,11.5,3.2,0.035,          ,7,0,7,0.059,0.07,0.009,0.05,0
 , 8/26/2024 9:00 PM         ,0,28.4,29,0.5,1.9,134.1,11.9,3.2,0.032,          ,7,0,7,0.1,0.14,0.039,0.129,0.009
 , 8/26/2024 10:00 PM        ,0,27.2,28,0.8,0.8,171.4,64.5,2.5,0.024,          ,7,0,9,0.189,0.27,0.039,0.129,0.019
 , 8/26/2024 11:00 PM        ,0,25.8,25.8,0,6.6,326.3,16.8,10.8,0.036,          ,2,0,2,0.05,0.05,0.009,0.039,0
 , 8/27/2024 12:00 AM        ,0,23.2,23,-0.1,7.7,330.5,13.1,11,0.04,          ,1,0,1,0.029,0.029,0,0.019,0
 , 8/27/2024 1:00 AM         ,0,22.2,22,-0.1,7.4,323,6.6,9.9,0.035,          ,1,0,1,0.029,0.019,0,0,0
 , 8/27/2024 2:00 AM         ,0,21.4,21.3,-0.1,7.9,314.6,6.6,11,0.034,          ,1,0,1,0.019,0.009,0,0.009,0
 , 8/27/2024 3:00 AM         ,0,21.3,21.2,0,6.9,316.7,9.5,11,0.036,          ,1,0,1,0.019,0.009,0,0,0
 , 8/27/2024 4:00 AM         ,0,21.2,21.2,0,5.8,313.5,8.9,8.8,0.035,          ,1,0,1,0.019,0.009,0,0,0
 , 8/27/2024 5:00 AM         ,14.6,21.3,21.2,0,6,309.4,7.8,8.8,0.034,          ,2,0,2,0.25,0.319,0.019,0.079,0
 , 8/27/2024 6:00 AM         ,154.2,22.3,22.1,-0.2,6.4,319.8,8.2,8.9,0.038,          ,1,0,1,0.019,0.009,0,0.009,0
 , 8/27/2024 7:00 AM         ,354.9,23.9,23.3,-0.5,5.5,327.8,9,7.3,0.04,          ,2,0,2,0.019,0.009,0,0,0
 , 8/27/2024 8:00 AM         ,546.8,25.8,24.9,-0.9,3.8,291,18.3,6.4,0.043,          ,3,0,3,0.05,0.029,0,0,0
 , 8/27/2024 9:00 AM         ,706.4,28.1,26.3,-1.8,2.8,61.1,20.3,4.9,0.048,          ,3,0,3,0.059,0.039,0.009,0.009,0
 , 8/27/2024 10:00 AM        ,818.6,29.9,27.9,-1.9,2.1,121.8,33.2,4.4,0.057,          ,3,0,3,0.059,0.039,0.009,0.009,0
 , 8/27/2024 11:00 AM        ,877.5,31.8,29.5,-2.2,1.7,121.9,53.8,4,0.061,          ,3,0,3,0.05,0.039,0.009,0,0
 , 8/27/2024 12:00 PM        ,905.4,33.6,31.1,-2.4,2.3,126.7,45.1,5.3,0.06,          ,2,0,2,0.019,0.009,0,0,0
 , 8/27/2024 1:00 PM         ,785,34.2,31.9,-2.3,2.2,137.8,50.9,5.8,0.063,          ,2,0,2,0.029,0.019,0,0,0
 , 8/27/2024 2:00 PM         ,439.9,33.8,32.1,-1.7,2.9,121.4,31.5,7.1,          ,          ,2,0,2,0.05,0.029,0,0.009,0
 , 8/27/2024 3:00 PM         ,474.4,34.3,32.2,-2,2.3,104.9,28.2,5.2,0.074,          ,2,0,2,0.05,0.029,0.009,0.009,0
 , 8/27/2024 4:00 PM         ,215.2,33,31.6,-1.4,5,125.2,31,10,0.061,          ,1,0,1,0.019,0.009,0,0,0
 , 8/27/2024 5:00 PM         ,128.3,30.7,30,-0.6,6.1,268.3,16,8.8,0.057,          ,1,0,1,0.059,0.039,0.009,0.009,0
 , 8/27/2024 6:00 PM         ,4.5,29.5,29.3,-0.1,4.8,322.4,13.6,8.1,0.053,          ,1,0,1,0.039,0.029,0.009,0.009,0
 , 8/27/2024 7:00 PM         ,0,29,28.9,-0.1,4.7,327.2,6.5,6.7,0.054,          ,1,0,1,0.029,0.019,0,0,0
 , 8/27/2024 8:00 PM         ,0,28.8,28.7,-0.1,3.8,315.8,10.5,5.6,0.049,          ,1,0,1,0.079,0.039,0.009,0.009,0
 , 8/27/2024 9:00 PM         ,0,28.3,28.3,0,2.6,76.5,17.5,4.3,0.045,          ,2,0,2,0.05,0.059,0.009,0.019,0
 , 8/27/2024 10:00 PM        ,0,27.5,27.8,0.2,1.9,31.4,11.9,3.7,0.041,          ,2,0,3,0.079,0.09,0.009,0.019,0
 , 8/27/2024 11:00 PM        ,0,26.1,27.1,1,1.6,297.9,17.6,2.4,0.033,          ,3,0,4,0.07,0.09,0.009,0.029,0
 , 8/28/2024 12:00 AM        ,0,25,26,1,1.5,137.7,34.4,3.2,0.027,          ,5,0,6,0.129,0.18,0.029,0.039,0.009
 , 8/28/2024 1:00 AM         ,0,24.9,25.4,0.5,2.1,167.8,8.6,3.1,0.023,          ,9,0,9,0.159,0.219,0.019,0.1,0.009
 , 8/28/2024 2:00 AM         ,0,23.6,24.3,0.7,1.7,190.4,14.2,2.6,0.016,          ,10,0,10,0.109,0.159,0.029,0.1,0.009
 , 8/28/2024 3:00 AM         ,0,22.8,23.7,0.8,1.7,190.4,14.3,2.5,0.016,          ,10,0,10,0.2,0.25,0.039,0.159,0.009
 , 8/28/2024 4:00 AM         ,0,22.4,23.5,1.1,1.1,213,15.7,1.7,0.014,          ,12,0,12,0.319,0.379,0.039,0.189,0.009
 , 8/28/2024 5:00 AM         ,14.4,21.3,22.9,1.6,1,278.7,42.2,1.9,0.006,          ,16,0,15,0.3,0.37,0.029,0.189,0.019
 , 8/28/2024 6:00 AM         ,154.7,23.7,23.6,0,0.8,163.4,48.6,1.9,0.015,          ,16,3,12,0.28,0.379,0.019,0.209,0.019
 , 8/28/2024 7:00 AM         ,355.1,25.4,24.7,-0.7,1.1,122.5,23.8,3.6,0.021,          ,24,7,17,0.319,0.449,0.05,0.219,0.019
 , 8/28/2024 8:00 AM         ,455.1,27.1,26.2,-0.9,1.4,153.7,36,3.2,0.03,          ,20,5,15,0.37,0.56,0.059,0.219,0.019
 , 8/28/2024 9:00 AM         ,705.6,29.4,28,-1.4,1.9,147.1,35.8,3.9,0.045,          ,11,2,9,0.189,0.239,0.029,0.109,0.009
 , 8/28/2024 10:00 AM        ,815.4,31.4,29.7,-1.6,2.5,158.2,37.1,5,0.061,          ,5,0,5,0.09,0.1,0.019,0.039,0
 , 8/28/2024 11:00 AM        ,872.5,33.1,31,-2.1,2.4,132.8,40.5,6,0.064,          ,3,0,3,0.059,0.059,0.009,0.019,0
 , 8/28/2024 12:00 PM        ,860,34.8,32.1,-2.7,2.7,99.3,35.5,6.6,0.072,          ,3,0,3,0.05,0.039,0,0.009,0
 , 8/28/2024 1:00 PM         ,733,35,32.5,-2.4,2.4,131.5,47.3,5.8,0.074,          ,2,0,2,0.05,0.05,0.009,0,0
 , 8/28/2024 2:00 PM         ,620.5,35,33.2,-1.8,1.8,163.4,66.5,6,          ,          ,2,0,2,0.039,0.029,0,0.019,0
 , 8/28/2024 3:00 PM         ,445.2,34.9,33.4,-1.4,1.6,155.9,48.3,4.4,0.074,          ,          ,          ,          ,0.039,0.029,0,0,0
 , 8/28/2024 4:00 PM         ,264,34.8,33.5,-1.2,2,177.5,62.7,6.4,          ,          ,2,0,2,0.039,0.029,0,0,0
 , 8/28/2024 5:00 PM         ,68.9,33.4,33,-0.3,3,248,14.5,5.1,          ,          ,1,0,1,0.029,0.019,0,0,0
 , 8/28/2024 6:00 PM         ,3.6,32.3,32.5,0.1,1.7,262.2,9.3,3.5,          ,          ,          ,          ,          ,0.029,0.019,0,0,0
 , 8/28/2024 7:00 PM         ,0,31.7,32.2,0.5,1.2,240.7,34.2,2,          ,          ,          ,          ,          ,0.029,0.019,0,0.009,0
 , 8/28/2024 8:00 PM         ,0,30.9,31.4,0.5,2.2,127.7,18.2,4.6,0.044,          ,          ,          ,          ,0.109,0.129,0.019,0.059,0.009
 , 8/28/2024 9:00 PM         ,0,30.5,30.8,0.2,2.4,142.9,12,4.8,0.042,          ,          ,          ,          ,0.1,0.15,0.019,0.079,0
 , 8/28/2024 10:00 PM        ,0.1,28.8,28.8,0,5.6,139.4,12.8,9.3,          ,          ,          ,          ,          ,0.05,0.07,0.019,0.059,0
 , 8/28/2024 11:00 PM        ,0.1,27.1,27.1,0,4.4,151.4,14.6,7.9,0.031,          ,          ,          ,          ,0.05,0.05,0.009,0.029,0
 , 8/29/2024 12:00 AM        ,0.1,26.3,26.3,0,4.2,148.8,14.9,8.1,0.033,          ,          ,          ,          ,0.05,0.059,0.009,0.059,0.009
 , 8/29/2024 1:00 AM         ,0.1,25.8,25.7,0,3.9,134.3,10.3,6.1,0.032,          ,          ,          ,          ,0.07,0.079,0.019,0.059,0
 , 8/29/2024 2:00 AM         ,0.1,24.9,24.9,0,3.2,134.2,11.5,5.1,0.017,          ,          ,          ,          ,0.07,0.07,0.009,0.05,0
 , 8/29/2024 3:00 AM         ,0.1,24.2,24.4,0.1,2,136.1,14.3,4.4,0.029,          ,          ,          ,          ,0.129,0.129,0.019,0.07,0
 , 8/29/2024 4:00 AM         ,0,23.8,24,0.1,1.5,154,10.1,3,0.027,          ,          ,          ,          ,0.079,0.1,0.009,0.07,0
 , 8/29/2024 5:00 AM         ,7.2,23.5,23.8,0.2,0.7,119.2,32,1.9,0.02,          ,          ,          ,          ,0.079,0.09,0.019,0.07,0.009
 , 8/29/2024 6:00 AM         ,53.9,23.9,23.7,-0.1,1.4,115.9,16.2,3.5,0.019,          ,          ,          ,          ,0.25,0.319,0.039,0.189,0.019
 , 8/29/2024 7:00 AM         ,56,23.3,23,-0.3,2.5,137.4,12.5,5.1,          ,          ,          ,          ,          ,0.14,0.2,0.029,0.15,0.009
 , 8/29/2024 8:00 AM         ,229.7,24.1,23.3,-0.8,2.5,145.8,15.8,4.3,0.028,          ,          ,          ,          ,0.28,0.37,0.039,0.159,0.009
 , 8/29/2024 9:00 AM         ,531.3,26.1,24.7,-1.3,3.4,142.3,17,5.8,          ,          ,          ,          ,          ,0.17,0.209,0.029,0.109,0.009
 , 8/29/2024 10:00 AM        ,500.2,27.9,26.3,-1.6,3.3,135,20.4,5.8,0.051,          ,          ,          ,          ,0.129,0.15,0.019,0.07,0
 , 8/29/2024 11:00 AM        ,563.4,29.5,27.9,-1.6,3.9,131.8,16.9,6.5,          ,          ,          ,          ,          ,0.209,0.2,0.019,0.05,0
 , 8/29/2024 12:00 PM        ,861.8,32.9,30.2,-2.7,4.3,110.7,18.6,7.6,0.073,          ,          ,          ,          ,0.09,0.079,0.009,0.019,0
 , 8/29/2024 1:00 PM         ,496.8,33.8,31.9,-1.9,4.7,118.7,20.6,8.4,0.073,          ,          ,          ,          ,0.07,0.07,0.009,0.019,0
 , 8/29/2024 2:00 PM         ,515.7,32.6,31.5,-1,5.6,161.9,17.7,9.5,0.067,          ,          ,          ,          ,0.05,0.059,0.009,0.039,0
 , 8/29/2024 3:00 PM         ,550.4,34.5,32.9,-1.6,5.4,146,19.4,8.6,0.071,          ,          ,          ,          ,0.039,0.039,0.009,0.019,0
 , 8/29/2024 4:00 PM         ,299.9,34.4,33.2,-1.1,4.6,140.5,17.1,9.6,0.064,          ,          ,          ,          ,0.029,0.019,0,0.009,0
 , 8/29/2024 5:00 PM         ,119.6,33.4,32.9,-0.4,5,151,12.6,8.1,0.063,          ,2,0,2,0.029,0.019,0,0.019,0
 , 8/29/2024 6:00 PM         ,6.5,30.7,30.7,0,7.3,144.7,14.5,13.2,0.051,          ,3,0,3,0.059,0.059,0.009,0.039,0
 , 8/29/2024 7:00 PM         ,0.1,27.8,27.8,0,7.2,145.4,12.5,11.7,0.037,          ,3,0,3,0.05,0.039,0.009,0.039,0
 , 8/29/2024 8:00 PM         ,0.1,26.6,26.5,0,5.6,171.4,11.2,10.4,0.035,          ,4,0,4,0.059,0.09,0.009,0.07,0.009
 , 8/29/2024 9:00 PM         ,0.1,25.6,25.6,0,4.8,164.2,10.5,7.9,0.033,          ,5,0,5,0.07,0.079,0.019,0.07,0.009
 , 8/29/2024 10:00 PM        ,0.1,24.8,24.8,0,4.2,175.6,10.5,6.5,0.029,          ,          ,          ,          ,0.129,0.18,0.029,0.14,0.009
 , 8/29/2024 11:00 PM        ,0.1,24,24.1,0.1,2.9,162.3,13.6,5.3,0.026,          ,6,0,6,0.07,0.07,0.009,0.059,0
 , 8/30/2024 12:00 AM        ,0.1,23.3,23.5,0.1,2.3,174.2,50.1,4.2,0.021,          ,          ,          ,          ,0.109,0.15,0.029,0.119,0.009
 , 8/30/2024 1:00 AM         ,0.1,23.4,23.6,0.1,3.2,67.8,30.1,7.3,0.022,          ,7,0,7,0.17,0.23,0.039,0.14,0.009
 , 8/30/2024 2:00 AM         ,0.1,22.8,22.8,0,5.5,43.2,13.8,9.1,0.044,          ,2,0,2,0.059,0.07,0.009,0.019,0
 , 8/30/2024 3:00 AM         ,0.1,22.1,22.1,0,4.2,276.9,21.2,6.6,0.045,          ,2,0,2,0.039,0.05,0.009,0.009,0
 , 8/30/2024 4:00 AM         ,0.1,21.7,21.6,-0.1,5.7,319.9,8,8,0.044,          ,2,0,1,0.039,0.029,0,0.009,0
 , 8/30/2024 5:00 AM         ,5.9,21.3,21.3,0,5.5,316.6,7.9,8.2,0.04,          ,2,0,2,0.019,0.019,0,0,0
 , 8/30/2024 6:00 AM         ,35.7,21.4,21.1,-0.2,6.8,323,8.4,9.9,0.042,          ,2,0,2,0.029,0.019,0,0,0
 , 8/30/2024 7:00 AM         ,131.3,22.2,21.8,-0.3,7.8,330.9,10,10.4,0.044,          ,2,0,2,0.019,0.019,0,0.009,0
 , 8/30/2024 8:00 AM         ,151.2,23.2,22.6,-0.5,6.4,267.3,15.1,9.5,0.044,          ,2,0,2,0.019,0.019,0,0.009,0
 , 8/30/2024 9:00 AM         ,151.1,23.9,23.2,-0.6,2.9,122.4,18.2,5.5,0.041,          ,2,0,2,0.039,0.039,0,0.019,0
 , 8/30/2024 10:00 AM        ,129.4,24,23.3,-0.6,2.3,130,32.8,6.5,0.042,          ,4,0,3,0.05,0.039,0,0.009,0
 , 8/30/2024 11:00 AM        ,176.5,22.6,22,-0.6,3.6,283.6,19.1,5.8,0.039,          ,3,0,3,0.05,0.05,0.009,0.009,0
 , 8/30/2024 12:00 PM        ,576.7,24.9,23.3,-1.5,3,62.4,14.8,6.4,0.045,          ,4,0,3,0.039,0.039,0.009,0.009,0
 , 8/30/2024 1:00 PM         ,664.3,27.8,25.4,-2.3,3.1,63.9,22.2,5.5,0.055,          ,2,0,2,0.019,0.009,0,0,0
 , 8/30/2024 2:00 PM         ,483.6,28.7,26.9,-1.8,2.9,138.5,27.8,5.9,0.058,          ,2,0,2,0.019,0.009,0,0,0
 , 8/30/2024 3:00 PM         ,393.1,29.1,27.6,-1.4,3.8,118,21.8,7.1,0.059,          ,2,0,1,0.019,0.009,0,0,0
 , 8/30/2024 4:00 PM         ,195.2,28.7,27.7,-0.9,4.3,46.7,15.3,7.3,0.059,          ,2,0,2,0.029,0.019,0,0,0
 , 8/30/2024 5:00 PM         ,60.3,28,27.6,-0.3,3.8,39.5,14.5,6.2,0.057,          ,2,0,2,0.019,0.039,0.009,0.019,0
 , 8/30/2024 6:00 PM         ,4.1,26.6,26.6,0,4.1,45.4,10.6,7,0.054,          ,3,0,3,0.029,0.029,0,0.019,0
 , 8/30/2024 7:00 PM         ,0.1,26.1,26,0,3.9,50.8,13.4,6.6,0.048,          ,4,0,4,0.039,0.029,0.009,0,0
 , 8/30/2024 8:00 PM         ,0.1,24.2,24,-0.1,5.8,80,12.7,10.6,0.038,          ,4,0,4,0.029,0.039,0.009,0.029,0
 , 8/30/2024 9:00 PM         ,0.1,22.8,22.8,0,2.6,85.3,33.9,7.6,0.035,          ,3,0,3,0.1,0.1,0.009,0.039,0
 , 8/30/2024 10:00 PM        ,0,22.1,22.1,0,2.2,37.2,13.5,3.9,0.028,          ,5,0,6,0.15,0.239,0.039,0.129,0.009
 , 8/30/2024 11:00 PM        ,0.1,21.7,21.7,0,2.2,25.2,8.8,3.8,0.027,          ,3,0,4,0.05,0.07,0.009,0.019,0
 , 8/31/2024 12:00 AM        ,0.1,21.2,21.3,0.1,2.2,73.3,18.5,4,0.025,          ,4,0,4,0.05,0.109,0.019,0.059,0.009
 , 8/31/2024 1:00 AM         ,0,20.9,21.2,0.2,2.6,41.4,10.3,4.6,0.029,          ,3,0,3,0.029,0.039,0.009,0.019,0
 , 8/31/2024 2:00 AM         ,0,21.1,21.2,0.1,1.2,36.6,17.8,2.7,0.03,          ,4,0,4,0.029,0.05,0.009,0.029,0
 , 8/31/2024 3:00 AM         ,0,21.3,21.4,0,0.8,113.3,32.7,1.8,0.029,          ,4,0,4,0.029,0.039,0.009,0.029,0
 , 8/31/2024 4:00 AM         ,0.1,21.1,21.3,0.2,1.4,160.4,17.4,2.4,0.027,          ,6,0,6,0.059,0.07,0.019,0.039,0
 , 8/31/2024 5:00 AM         ,14.4,20.5,20.8,0.3,1.5,328,7.4,2.2,0.016,          ,7,0,6,0.09,0.109,0.019,0.059,0
 , 8/31/2024 6:00 AM         ,80.2,21.5,21.4,-0.1,1.7,323.7,11.2,2.6,0.024,          ,6,0,5,0.129,0.129,0.019,0.05,0
 , 8/31/2024 7:00 AM         ,185.3,22.7,22.3,-0.4,2.7,44.7,14.6,4,0.034,          ,7,1,6,0.18,0.2,0.029,0.059,0
 , 8/31/2024 8:00 AM         ,291.9,23.7,22.9,-0.7,3.1,48.1,15.1,5.1,0.041,          ,5,0,4,0.079,0.07,0.009,0.019,0
 , 8/31/2024 9:00 AM         ,764.4,25.8,23.8,-1.9,2.3,87.7,30.2,4.8,0.048,          ,6,1,5,0.1,0.07,0.009,0.019,0
 , 8/31/2024 10:00 AM        ,661,26.6,25,-1.6,1.8,128.6,49,4.6,0.056,          ,4,0,4,0.05,0.05,0.009,0.009,0
 , 8/31/2024 11:00 AM        ,208.6,25.1,24.6,-0.4,3.3,302.5,13.8,7.6,0.055,          ,3,0,2,0.039,0.029,0.009,0,0
 , 8/31/2024 12:00 PM        ,106.7,21.8,21.9,0.1,1.8,169.9,73.4,4.4,0.051,          ,2,0,2,0.039,0.029,0.009,0,0
 , 8/31/2024 1:00 PM         ,155.5,22.1,21.8,-0.3,1.2,83,33.1,2.7,0.049,          ,4,0,3,0.039,0.039,0.009,0.019,0
 , 8/31/2024 2:00 PM         ,203.6,22.4,22.1,-0.3,1.4,116.3,24.3,2.5,0.051,          ,3,0,2,0.029,0.029,0.009,0.009,0
 , 8/31/2024 3:00 PM         ,361.8,24,23.5,-0.5,0.6,197.7,50.1,1.7,0.054,          ,2,0,2,0.029,0.019,0.009,0.019,0
 , 8/31/2024 4:00 PM         ,331.9,25.8,25.4,-0.3,1.3,249.5,19.4,4.3,0.059,          ,2,0,2,0.019,0.009,0,0,0
 , 8/31/2024 5:00 PM         ,54.8,25.3,25.2,0,2.4,262.5,9.9,3.9,0.054,          ,2,0,2,0.019,0.009,0,0,0
 , 8/31/2024 6:00 PM         ,5.7,24.6,24.8,0.1,3.1,264.6,8.3,5.1,0.046,          ,2,0,2,0.019,0.009,0,0,0
 , 8/31/2024 7:00 PM         ,0,23.9,24.3,0.3,3.2,263.5,8.4,5.3,0.041,          ,2,0,1,0.019,0.009,0,0,0
 , 8/31/2024 8:00 PM         ,0,23.1,23.8,0.6,3,258.5,4.6,3.7,0.037,          ,2,0,2,0.019,0.009,0,0,0
 , 8/31/2024 9:00 PM         ,0.1,21.8,23.2,1.3,1.5,214,32.5,3.2,0.03,          ,4,0,3,0.019,0.009,0,0,0
