Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM2.5_Archive , NOXppb   , NOppb    , NO2ppb   
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb      
 , 1/28/2024 8:00 PM         ,0,9.8,12.4,2.6,3,208.8,5.3,3.7,0.03,          ,8,0,8
 , 1/28/2024 9:00 PM         ,0,8.6,11.3,2.6,2.7,206.9,3.2,3.2,0.029,          ,8,0,8
 , 1/28/2024 10:00 PM        ,0,7.2,9.9,2.6,2.5,215.2,4.4,3.3,0.028,          ,5,0,7
 , 1/28/2024 11:00 PM        ,0,6.4,10.3,3.8,2.6,213.6,12.3,3.6,0.03,          ,3,0,3
 , 1/29/2024 12:00 AM        ,0,3.4,5.1,1.7,1.4,141.7,41.2,2.9,0.008,          ,18,0,18
 , 1/29/2024 1:00 AM         ,0,3.1,5.1,2,1.9,200.6,23.6,4.6,          ,          ,22,0,21
 , 1/29/2024 2:00 AM         ,0,4,5,1,3.4,316.2,10.3,4.8,0.011,          ,          ,          ,          
 , 1/29/2024 3:00 AM         ,0,2.3,3.7,1.4,2.4,306.6,12.8,3.7,0.006,          ,          ,          ,          
 , 1/29/2024 4:00 AM         ,0,2.8,3.5,0.7,3.9,310.9,4.8,5.1,0.016,          ,4,0,4
 , 1/29/2024 5:00 AM         ,0,1.9,2.4,0.5,4.3,319.2,5.6,5.5,0.015,          ,3,0,3
 , 1/29/2024 6:00 AM         ,3,1.6,2.2,0.6,4,326.3,7.3,5.3,0.015,          ,3,0,3
 , 1/29/2024 7:00 AM         ,100.8,2.6,2.9,0.2,3.4,320.3,9.7,4.7,0.016,          ,3,0,2
 , 1/29/2024 8:00 AM         ,235.6,5.4,5,-0.3,3.8,325.3,9.8,6.4,          ,          ,3,1,2
 , 1/29/2024 9:00 AM         ,373.4,7.5,6.8,-0.7,4.8,325.8,7.8,6.7,          ,          ,2,0,1
 , 1/29/2024 10:00 AM        ,592.8,10.3,9.4,-0.8,2.7,313.1,17.4,5.1,0.024,          ,2,1,1
 , 1/29/2024 11:00 AM        ,644,13.6,12.4,-1.2,2.1,196,29.5,3.7,0.027,          ,3,1,1
 , 1/29/2024 12:00 PM        ,661.7,16.7,14.4,-2.3,1.3,84.1,34.5,3.2,0.031,          ,4,1,2
 , 1/29/2024 1:00 PM         ,565.5,18.1,16,-2,1.4,122.7,34.4,3.4,0.037,          ,3,0,2
 , 1/29/2024 2:00 PM         ,496.1,19.2,17.3,-1.8,2.1,130.9,28,4.5,0.042,          ,3,0,2
 , 1/29/2024 3:00 PM         ,330.7,20.3,18.2,-2,2.1,101.3,21.4,4.1,0.042,          ,6,1,5
 , 1/29/2024 4:00 PM         ,138.7,19.5,18.5,-0.9,2.2,103.8,18.1,3.9,0.041,          ,6,0,5
 , 1/29/2024 5:00 PM         ,10.7,15.6,17.1,1.4,1.2,104.4,9.2,3.1,0.031,          ,12,0,12
 , 1/29/2024 6:00 PM         ,0,12.6,16.1,3.4,0.6,168.5,9.3,1.3,0.023,          ,18,0,18
 , 1/29/2024 7:00 PM         ,0,11.7,14.5,2.8,2.3,194.1,13.7,4.1,0.021,          ,18,0,17
 , 1/29/2024 8:00 PM         ,0,11.5,13.6,2.1,3,201.3,10.5,5,0.022,          ,14,0,14
 , 1/29/2024 9:00 PM         ,0,7.7,10.1,2.3,0.9,209.3,62.7,2.1,0.012,          ,16,0,15
 , 1/29/2024 10:00 PM        ,0,8.1,11.7,3.5,1.2,255,46.3,3,0.011,          ,18,0,23
 , 1/29/2024 11:00 PM        ,0,6.1,8.8,2.6,2.1,230.7,30.1,3.4,0.012,          ,12,0,12
 , 1/30/2024 12:00 AM        ,0,5,6.5,1.4,1.8,198.2,19.3,2.8,0.015,          ,8,0,7
 , 1/30/2024 1:00 AM         ,0,4.9,5.9,0.9,2.9,315.9,14.3,4.9,0.015,          ,6,0,6
 , 1/30/2024 2:00 AM         ,0,4.6,5.3,0.7,3.7,315.8,6.1,4.6,0.016,          ,5,0,5
 , 1/30/2024 3:00 AM         ,0,4.2,4.7,0.4,4.9,316,8.2,7.1,0.017,          ,4,0,3
 , 1/30/2024 4:00 AM         ,0,5.1,5.5,0.4,5.6,319.8,5.9,7.8,0.022,          ,2,0,2
 , 1/30/2024 5:00 AM         ,0,4.8,5.1,0.3,6.3,317.6,5.9,8.7,0.021,          ,1,0,1
 , 1/30/2024 6:00 AM         ,2.2,5,5.3,0.3,6,314.2,6.6,8.6,0.023,          ,2,0,1
 , 1/30/2024 7:00 AM         ,109.4,5.7,5.8,0,2.5,272.5,18.2,5.1,0.022,          ,2,0,1
 , 1/30/2024 8:00 AM         ,302.3,9.8,9.5,-0.2,5.4,314.4,9.2,8.6,0.03,          ,1,0,0
 , 1/30/2024 9:00 AM         ,468.5,11.8,11,-0.7,6.1,321.4,10.1,8.3,0.032,          ,1,0,0
 , 1/30/2024 10:00 AM        ,516.3,13.7,12.7,-0.9,4.4,319.8,13,7.3,0.033,          ,1,0,0
 , 1/30/2024 11:00 AM        ,641.1,15.8,14.7,-1,3.6,307.5,14.6,5.6,0.036,          ,1,0,1
 , 1/30/2024 12:00 PM        ,532.7,17.7,16.2,-1.4,2.1,144.5,33.6,4.7,0.041,          ,1,0,1
 , 1/30/2024 1:00 PM         ,543.6,19.1,17.3,-1.8,1.4,136.5,54.5,3.5,0.047,          ,1,0,1
 , 1/30/2024 2:00 PM         ,448.9,19.9,18.1,-1.7,1.2,97.5,38.2,3.4,0.049,          ,2,0,2
 , 1/30/2024 3:00 PM         ,270.3,20,18.4,-1.5,1.3,90.7,22.8,3.3,0.05,          ,2,0,1
 , 1/30/2024 4:00 PM         ,113.4,18.7,18.3,-0.4,1.1,75.5,27.5,2.4,0.049,          ,3,0,3
 , 1/30/2024 5:00 PM         ,8.5,15.6,17.4,1.7,0.3,94,17.4,1.4,0.04,          ,8,0,8
 , 1/30/2024 6:00 PM         ,0,13.2,16.4,3.1,1.7,177.9,14.7,3.1,0.034,          ,10,0,10
 , 1/30/2024 7:00 PM         ,0,12.9,15,2.1,2.7,212.6,5.7,3.6,0.039,          ,5,0,5
 , 1/30/2024 8:00 PM         ,0,13,14.4,1.3,3.2,222,5.3,4,0.04,          ,4,0,4
 , 1/30/2024 9:00 PM         ,0,11.7,12.9,1.1,2.3,153.5,56.7,3.6,0.028,          ,10,0,9
 , 1/30/2024 10:00 PM        ,0,9.5,10.2,0.6,1.3,190.3,16.2,2.3,0.007,          ,20,1,25
 , 1/30/2024 11:00 PM        ,0,9.5,10.4,0.8,1.8,318.5,13.9,2.6,0.012,          ,16,0,18
 , 1/31/2024 12:00 AM        ,0,9.6,10.9,1.3,1.5,298.5,13.4,2.4,0.014,          ,15,0,15
 , 1/31/2024 1:00 AM         ,0,8.6,8.8,0.2,1.4,178.3,31.5,2.6,0.014,          ,8,0,8
 , 1/31/2024 2:00 AM         ,0,9.2,9.5,0.2,1.9,282.8,35.3,3.7,0.015,          ,9,0,9
 , 1/31/2024 3:00 AM         ,0,9.4,9.6,0.2,2.7,321.6,11.4,4.5,0.014,          ,10,0,10
 , 1/31/2024 4:00 AM         ,0,9.1,9.4,0.4,1.9,308.9,13.4,4,0.014,          ,11,0,11
 , 1/31/2024 5:00 AM         ,0,8.7,9.3,0.5,1.1,205.2,58.5,2.6,0.01,          ,11,0,11
 , 1/31/2024 6:00 AM         ,1.4,9.1,9.2,0.1,1.7,238.5,34.1,3.7,0.014,          ,6,0,6
 , 1/31/2024 7:00 AM         ,44.5,8.8,8.8,0,0.7,203.4,52.9,2.1,0.004,          ,22,6,16
 , 1/31/2024 8:00 AM         ,175.9,10.2,9.9,-0.2,1.3,292.6,10.9,2.9,0.015,          ,16,4,11
 , 1/31/2024 9:00 AM         ,316.9,12.5,11.5,-0.9,1.3,175,49.5,2.9,0.022,          ,17,5,11
 , 1/31/2024 10:00 AM        ,404.5,14.5,13,-1.4,1.6,106.5,37.4,3.8,0.026,          ,26,8,18
 , 1/31/2024 11:00 AM        ,299.7,15.2,14.1,-1.1,2.5,124.9,17.4,5.1,0.03,          ,21,4,17
 , 1/31/2024 12:00 PM        ,244.5,16.3,15.6,-0.7,3.5,142.2,18.5,5.8,0.038,          ,14,2,12
 , 1/31/2024 1:00 PM         ,149.3,16.2,15.7,-0.4,4.4,179.2,27.6,7.2,0.041,          ,11,1,10
 , 1/31/2024 2:00 PM         ,126.6,16.1,15.7,-0.3,2.8,156,40.8,5.9,0.044,          ,9,0,8
 , 1/31/2024 3:00 PM         ,141.1,17.2,16.8,-0.4,3.4,135.3,16.4,7.7,0.043,          ,8,0,7
 , 1/31/2024 4:00 PM         ,59.4,16.9,16.8,0,5.3,142.4,11.8,9.2,0.041,          ,10,0,9
 , 1/31/2024 5:00 PM         ,20.1,15.5,15.6,0.1,3.6,158.6,13.3,8,0.032,          ,13,0,13
 , 1/31/2024 6:00 PM         ,0,14,14.3,0.3,3.4,168.4,8.1,5.2,0.024,          ,16,0,16
 , 1/31/2024 7:00 PM         ,0,12,12.6,0.5,3.1,170.6,18.1,4.4,0.02,          ,17,0,17
 , 1/31/2024 8:00 PM         ,0,10.1,11.4,1.3,3.4,194.8,7,4.4,0.018,          ,15,0,15
 , 1/31/2024 9:00 PM         ,0,9.1,11,1.9,3.6,189,4.7,4.7,0.021,          ,12,0,11
 , 1/31/2024 10:00 PM        ,0,8.3,9.3,1,3.2,184.5,8.6,4.5,0.019,          ,8,0,10
 , 1/31/2024 11:00 PM        ,0,8.1,9.3,1.2,2.9,176.5,10.5,4,0.02,          ,7,0,8
 , 2/1/2024 12:00 AM         ,0,6.7,8.1,1.3,1.8,191,39.6,3,0.015,          ,9,0,8
 , 2/1/2024 1:00 AM          ,0,5.3,7.7,2.3,0.9,245.8,64.6,2.3,0.007,          ,17,0,16
 , 2/1/2024 2:00 AM          ,0,4.3,6.2,1.9,0.6,192.6,30.2,2.4,0.008,          ,15,0,14
 , 2/1/2024 3:00 AM          ,0,4.1,6.5,2.3,1.1,277.3,19,2.7,0.009,          ,14,0,14
 , 2/1/2024 4:00 AM          ,0,2.6,5.1,2.4,1.3,182.8,15.6,2.5,0.007,          ,12,0,12
 , 2/1/2024 5:00 AM          ,0,2.7,5,2.3,1.8,293.7,8.7,2.4,0.002,          ,22,1,20
 , 2/1/2024 6:00 AM          ,2.9,3.3,4.6,1.3,2.1,292.8,14.3,3.1,0.002,          ,22,2,19
 , 2/1/2024 7:00 AM          ,93,4.4,4.5,0,1.4,246.2,17.8,2.4,0.004,          ,27,9,18
 , 2/1/2024 8:00 AM          ,199.6,7.3,6.5,-0.7,1.3,90.6,20.8,2.2,0.007,          ,41,20,21
 , 2/1/2024 9:00 AM          ,469.8,11.5,10.1,-1.3,0.8,78.2,28.5,2,0.015,          ,36,17,18
 , 2/1/2024 10:00 AM         ,451.1,15.3,13.6,-1.7,1.4,110.6,30.4,2.9,0.021,          ,23,8,15
 , 2/1/2024 11:00 AM         ,542.4,17.6,16.3,-1.3,1.5,139.6,23.1,3.6,0.022,          ,25,9,16
 , 2/1/2024 12:00 PM         ,628.4,22.1,20.5,-1.6,1.8,143.8,61.1,4.9,0.032,          ,11,3,7
 , 2/1/2024 1:00 PM          ,611.5,23.4,22.1,-1.2,2.9,179.5,31,6.7,0.036,          ,1,0,1
 , 2/1/2024 2:00 PM          ,434.4,23.5,22.6,-0.8,4.2,245.4,27.9,8.7,0.033,          ,0,0,0
 , 2/1/2024 3:00 PM          ,192.9,22.8,22.4,-0.4,2.9,256,24.5,5.8,0.032,          ,0,0,0
 , 2/1/2024 4:00 PM          ,140.4,22.7,22.3,-0.3,2.7,163.7,38.3,4.3,0.031,          ,1,0,0
 , 2/1/2024 5:00 PM          ,20.3,20.4,21.1,0.7,2.3,168.2,28.3,3.7,0.025,          ,3,0,3
 , 2/1/2024 6:00 PM          ,0,17.6,20,2.4,1.8,197.2,18,3.3,0.022,          ,5,0,4
 , 2/1/2024 7:00 PM          ,0,15.2,18.8,3.6,2.2,212.4,15.2,3.3,0.025,          ,0,0,0
 , 2/1/2024 8:00 PM          ,0,13.7,17.5,3.7,1.9,228.9,16.6,3.5,0.022,          ,1,0,1
 , 2/1/2024 9:00 PM          ,0,11.6,14.6,2.9,1.2,161.2,58.8,4.7,0.02,          ,1,0,1
 , 2/1/2024 10:00 PM         ,0,9.1,11.8,2.6,0.5,205.6,52.8,2.3,0.011,          ,3,0,4
 , 2/1/2024 11:00 PM         ,0,9.5,12.5,2.9,1.8,182.1,17.1,3.3,0.011,          ,6,0,7
 , 2/2/2024 12:00 AM         ,0,8.6,11.8,3.1,1.2,156.5,50.9,2.6,0.011,          ,6,0,5
 , 2/2/2024 1:00 AM          ,0,9,10.4,1.3,1.6,153.2,25.6,3.2,0.001,          ,25,5,20
 , 2/2/2024 2:00 AM          ,0,8.6,9.9,1.2,2.3,197.8,14.4,3.3,0.001,          ,27,6,21
 , 2/2/2024 3:00 AM          ,0,7.1,9.2,2,1.8,177,23.9,3.8,0.003,          ,18,0,17
 , 2/2/2024 4:00 AM          ,0,6.3,8.5,2.1,1.3,194.7,54.3,2.5,0.003,          ,19,0,18
 , 2/2/2024 5:00 AM          ,0,5.9,8.6,2.7,1.5,176.3,26,2.4,0,          ,25,4,21
 , 2/2/2024 6:00 AM          ,2.7,5.1,7.9,2.8,1.3,183.7,15.7,2.4,0,          ,35,12,23
 , 2/2/2024 7:00 AM          ,126.3,7.3,7.8,0.5,0.6,154.1,51.6,2.3,0.004,          ,38,17,21
 , 2/2/2024 8:00 AM          ,333.2,11.7,11.2,-0.5,1.8,168.3,30.4,4,0.011,          ,34,17,16
 , 2/2/2024 9:00 AM          ,449.4,16.7,16,-0.6,2.3,177.4,27,5,0.018,          ,19,8,11
 , 2/2/2024 10:00 AM         ,326.8,18.5,18,-0.4,8.7,259.4,24.3,16.3,0.027,          ,2,0,1
 , 2/2/2024 11:00 AM         ,268.7,14.2,13.7,-0.5,10.8,276.5,11.3,18.8,0.031,          ,0,0,0
 , 2/2/2024 12:00 PM         ,463.3,12.7,12,-0.6,12,243.3,10.8,22.2,0.04,          ,0,0,0
 , 2/2/2024 1:00 PM          ,490.4,14.9,14.1,-0.8,9.4,238,11.7,14.7,0.041,          ,0,0,0
 , 2/2/2024 2:00 PM          ,482.5,16.1,15.2,-0.8,11.7,232.7,9.4,17.9,0.042,          ,0,0,0
 , 2/2/2024 3:00 PM          ,381.2,16.1,15.5,-0.6,10.7,232.5,12.5,18.4,0.043,          ,0,0,0
 , 2/2/2024 4:00 PM          ,164,15.7,15.4,-0.3,8.5,252.3,10.4,13.6,0.044,          ,0,0,0
 , 2/2/2024 5:00 PM          ,10.4,13.8,13.9,0.1,6.1,248.4,9.5,12.3,0.042,          ,0,0,0
 , 2/2/2024 6:00 PM          ,0,12.4,12.7,0.2,5.4,250.5,9.8,9.7,0.043,          ,0,0,0
 , 2/2/2024 7:00 PM          ,0,11.8,12.1,0.3,4.6,243.1,11.9,8.2,0.043,          ,0,0,0
 , 2/2/2024 8:00 PM          ,0,11.3,11.5,0.2,7.3,243.8,9.2,12.3,0.043,          ,0,0,0
 , 2/2/2024 9:00 PM          ,0,10,10.3,0.3,5.1,247.8,8.8,9.9,0.042,          ,0,0,0
 , 2/2/2024 10:00 PM         ,0,9.7,10.1,0.4,6.2,247.9,8.3,16.6,0.043,          ,0,0,0
 , 2/2/2024 11:00 PM         ,0,9.5,9.7,0.1,8.1,247.1,8.6,13.8,0.045,          ,0,0,0
 , 2/3/2024 12:00 AM         ,0,8.6,8.8,0.2,6.5,246,11.2,11.2,0.044,          ,0,0,0
 , 2/3/2024 1:00 AM          ,0,7.8,8,0.2,7.3,247.7,7.7,12.1,0.042,          ,0,0,0
 , 2/3/2024 2:00 AM          ,0,7.5,7.7,0.2,7.7,238.6,7.4,12,0.041,          ,0,0,0
 , 2/3/2024 3:00 AM          ,0,7,7.3,0.2,6.9,230.9,8.3,12.6,0.04,          ,0,0,0
 , 2/3/2024 4:00 AM          ,0,6.9,7.1,0.2,7.3,238.6,9.6,11.3,0.04,          ,0,0,0
 , 2/3/2024 5:00 AM          ,0,6.8,7,0.2,6.2,249.8,9.6,11,0.039,          ,0,0,0
 , 2/3/2024 6:00 AM          ,3.4,6.9,7.1,0.1,9.4,247.8,8.2,16.4,0.04,          ,0,0,0
 , 2/3/2024 7:00 AM          ,124.1,7.3,7.3,0,11.6,249.3,7.8,18.6,0.041,          ,0,0,0
 , 2/3/2024 8:00 AM          ,320,8.9,8.7,-0.1,12.6,254.6,9.1,22.6,0.042,          ,0,0,0
 , 2/3/2024 9:00 AM          ,491.8,10.3,9.9,-0.4,13.9,255.2,8.6,22.2,0.042,          ,0,0,0
 , 2/3/2024 10:00 AM         ,616.9,12,11.3,-0.6,13.3,260.2,9,21.2,0.042,          ,0,0,0
 , 2/3/2024 11:00 AM         ,686.3,13.4,12.7,-0.7,14.1,259.5,9.6,20.9,0.043,          ,0,0,0
 , 2/3/2024 12:00 PM         ,689.4,14.7,14,-0.7,14.3,255.8,10,20.9,0.043,          ,0,0,0
 , 2/3/2024 1:00 PM          ,629.2,15.4,14.7,-0.7,15,259.1,9.5,23.1,0.043,          ,0,0,0
 , 2/3/2024 2:00 PM          ,515.7,16,15.2,-0.7,14.1,263.3,9.5,19.7,0.043,          ,0,0,0
 , 2/3/2024 3:00 PM          ,349.6,16.2,15.7,-0.5,13.6,267,8.4,21.1,0.043,          ,0,0,0
 , 2/3/2024 4:00 PM          ,145.6,15.7,15.5,-0.1,12.6,272.6,7.1,17.5,0.044,          ,0,0,0
 , 2/3/2024 5:00 PM          ,12.2,14.2,14.4,0.1,9.1,270.4,10.6,14.7,0.043,          ,0,0,0
 , 2/3/2024 6:00 PM          ,0,12.6,12.9,0.2,6.9,262.1,7.7,11.3,0.041,          ,0,0,0
 , 2/3/2024 7:00 PM          ,0,11.6,11.8,0.2,8,258.4,7.7,11.5,0.041,          ,0,0,0
 , 2/3/2024 8:00 PM          ,0,11.1,11.3,0.2,8.1,260.2,7.8,12.5,0.041,          ,0,0,0
 , 2/3/2024 9:00 PM          ,0,10.5,10.7,0.2,9,263.3,7.6,12.8,0.04,          ,0,0,0
 , 2/3/2024 10:00 PM         ,0,9.6,9.9,0.2,7.2,259.4,7,11.9,0.039,          ,0,0,0
 , 2/3/2024 11:00 PM         ,0,8.6,9.2,0.6,5.6,254.2,8.7,9,0.038,          ,0,0,0
 , 2/4/2024 12:00 AM         ,0,9.9,10.4,0.5,6.5,274.6,6.1,9.6,0.041,          ,0,0,0
 , 2/4/2024 1:00 AM          ,0,9.3,9.9,0.5,5.5,271.3,8,7.9,0.041,          ,0,0,0
 , 2/4/2024 2:00 AM          ,0,6.6,7.6,1,4.7,247.7,6,6.8,0.037,          ,0,0,0
 , 2/4/2024 3:00 AM          ,0,6.8,7.8,0.9,6.1,245.5,7,8.6,0.037,          ,0,0,0
 , 2/4/2024 4:00 AM          ,0,6.1,6.7,0.5,6.4,248.2,6.7,10.2,0.035,          ,0,0,0
 , 2/4/2024 5:00 AM          ,0,7.4,7.8,0.3,7.1,264.2,8.5,10.1,0.038,          ,0,0,0
 , 2/4/2024 6:00 AM          ,3.8,7.6,8,0.4,6.5,271.2,6.4,9,0.038,          ,0,0,0
 , 2/4/2024 7:00 AM          ,132.4,8.5,8.8,0.2,6.4,281,7.1,9.2,0.038,          ,0,0,0
 , 2/4/2024 8:00 AM          ,328.7,10.9,10.6,-0.2,6.2,303,12.1,9.6,0.039,          ,0,0,0
 , 2/4/2024 9:00 AM          ,504.1,12.8,12.2,-0.6,8.7,309.6,9.3,11.6,0.04,          ,0,0,0
 , 2/4/2024 10:00 AM         ,630.2,14.3,13.3,-0.9,7.8,304.5,8.9,11.8,0.04,          ,0,0,0
 , 2/4/2024 11:00 AM         ,701.3,16.4,15.4,-1,9.7,315.6,11,15.1,0.043,          ,0,0,0
 , 2/4/2024 12:00 PM         ,705,17.3,16.1,-1.2,9.7,323.7,10.5,14.6,0.044,          ,0,0,0
 , 2/4/2024 1:00 PM          ,647.4,18.1,16.8,-1.3,8.5,324,13.1,13.1,0.044,          ,0,0,0
 , 2/4/2024 2:00 PM          ,530.9,18.7,17.4,-1.2,7.3,326.4,10.8,11.5,0.045,          ,0,0,0
 , 2/4/2024 3:00 PM          ,366.2,19,17.9,-1,6.5,292.8,17.5,10.3,0.045,          ,0,0,0
 , 2/4/2024 4:00 PM          ,176.5,18.4,17.8,-0.5,5.6,289.5,17.8,8.3,0.043,          ,0,0,0
 , 2/4/2024 5:00 PM          ,16.3,15.7,16.1,0.4,4.3,149.9,15,7.9,0.042,          ,0,0,0
 , 2/4/2024 6:00 PM          ,0,13.4,14.3,0.9,2.8,292,21.3,6,0.039,          ,0,0,0
 , 2/4/2024 7:00 PM          ,0,12,13.5,1.5,3.2,297.2,10,4.4,0.038,          ,1,0,1
 , 2/4/2024 8:00 PM          ,0,11.1,12.6,1.4,3.9,301.6,7.4,6.1,0.037,          ,1,0,1
 , 2/4/2024 9:00 PM          ,0,9.7,10.9,1.1,3.5,233.8,30.3,5.9,0.033,          ,1,0,1
 , 2/4/2024 10:00 PM         ,0,8.2,9.7,1.4,1.3,224.8,23.4,3.4,0.03,          ,2,0,2
 , 2/4/2024 11:00 PM         ,0,6.8,9,2.1,1.5,285.1,23.5,3,0.029,          ,1,0,2
 , 2/5/2024 12:00 AM         ,0,6.3,8.3,1.9,1.7,249.9,31.2,3.5,0.028,          ,1,0,1
 , 2/5/2024 1:00 AM          ,0,4.8,6.9,2,2.4,278,21.6,4,          ,          ,2,0,2
 , 2/5/2024 2:00 AM          ,0,4.3,5.9,1.5,2.8,312.7,15,3.9,0.024,          ,          ,          ,          
 , 2/5/2024 3:00 AM          ,0,4,5.6,1.5,3.7,310.5,7.6,5.2,0.011,          ,          ,          ,          
 , 2/5/2024 4:00 AM          ,0,4.2,4.8,0.6,4.2,314.1,6.1,5.4,0.024,          ,1,0,1
 , 2/5/2024 5:00 AM          ,0,2.9,3.4,0.5,3.3,322.7,9.1,4.7,0.022,          ,0,0,0
 , 2/5/2024 6:00 AM          ,3.8,2.1,2.5,0.3,3.7,310.2,7.4,4.8,0.018,          ,2,0,2
 , 2/5/2024 7:00 AM          ,126.6,3.2,3.2,0,2,253.4,19.6,3.8,0.018,          ,3,0,2
 , 2/5/2024 8:00 AM          ,318.6,5.5,5.1,-0.4,2,291.2,17.8,3.6,0.022,          ,4,1,2
 , 2/5/2024 9:00 AM          ,491.3,7.9,6.4,-1.4,1.3,83.4,27.7,2.9,0.027,          ,4,1,2
 , 2/5/2024 10:00 AM         ,618.9,9.3,8,-1.3,1,170.6,62.7,2.7,0.029,          ,3,1,2
 , 2/5/2024 11:00 AM         ,690.7,10.8,9.9,-0.9,1.1,234.2,60.1,2.7,0.033,          ,1,0,1
 , 2/5/2024 12:00 PM         ,696.3,13.5,11.5,-1.9,2.1,133.2,37,4.9,0.036,          ,2,0,1
 , 2/5/2024 1:00 PM          ,632.6,15.2,12.9,-2.2,3,130.2,24.3,6,0.039,          ,3,0,2
 , 2/5/2024 2:00 PM          ,525.8,16.4,14.1,-2.2,4.1,130.2,17.4,7.8,0.042,          ,2,0,2
 , 2/5/2024 3:00 PM          ,361.9,16.2,14.7,-1.4,4.7,138.1,16.3,8.2,0.043,          ,3,0,2
 , 2/5/2024 4:00 PM          ,174.7,15.6,14.8,-0.7,4.6,140.1,11.8,7.3,0.045,          ,3,0,3
 , 2/5/2024 5:00 PM          ,16.5,13.5,13.6,0.1,3.6,139.2,9.8,6.8,0.038,          ,6,0,6
 , 2/5/2024 6:00 PM          ,0,11.3,11.8,0.5,2.7,146.8,8.7,5,0.029,          ,11,0,11
 , 2/5/2024 7:00 PM          ,0,8.8,9.9,1.1,3,186.9,9.9,3.8,0.021,          ,14,0,13
 , 2/5/2024 8:00 PM          ,0,6.8,7.7,0.8,2.9,180.7,9.7,4.3,0.02,          ,11,0,11
 , 2/5/2024 9:00 PM          ,0,6.3,7.4,1,2.9,175,7.9,4.2,0.021,          ,11,0,11
 , 2/5/2024 10:00 PM         ,0,5.7,7.6,1.8,3.6,178.9,7.2,5.6,0.027,          ,5,0,5
 , 2/5/2024 11:00 PM         ,0,5.6,6.8,1.1,3.6,186.1,6.8,5.1,0.028,          ,3,0,4
 , 2/6/2024 12:00 AM         ,0,5.4,7.2,1.7,2.8,188.3,9.5,5.2,0.029,          ,4,0,4
 , 2/6/2024 1:00 AM          ,0,6.9,7.9,1,3.3,187.6,6.9,5.5,0.034,          ,4,0,4
 , 2/6/2024 2:00 AM          ,0,5.2,6.2,1,2.3,149.6,29.2,5,0.026,          ,6,0,6
 , 2/6/2024 3:00 AM          ,0,3,3.9,0.8,1.9,152.7,16.9,2.9,0.014,          ,11,0,10
 , 2/6/2024 4:00 AM          ,0,2.9,3.8,0.8,1.7,167.9,14.7,2.6,0.005,          ,25,1,23
 , 2/6/2024 5:00 AM          ,0,3,4,0.9,1.4,186.8,21.6,2.4,0,          ,43,11,32
 , 2/6/2024 6:00 AM          ,2.2,2.9,4.4,1.5,1.7,182.6,22.7,2.5,0,          ,56,22,34
 , 2/6/2024 7:00 AM          ,44.4,4.5,4.9,0.3,1.7,193.7,15.4,2.8,0.003,          ,57,23,34
 , 2/6/2024 8:00 AM          ,138.3,6.5,6,-0.4,1,141,35.9,2.9,0.013,          ,35,10,25
 , 2/6/2024 9:00 AM          ,304.8,8.3,7.2,-1.1,2.3,113,17.4,4.5,0.018,          ,38,13,24
 , 2/6/2024 10:00 AM         ,592.8,11.1,9.9,-1.1,3.4,160.3,20.4,6.2,0.033,          ,17,5,11
 , 2/6/2024 11:00 AM         ,579.4,14,12.4,-1.6,3.7,135.7,27,6.7,0.034,          ,15,4,11
 , 2/6/2024 12:00 PM         ,364.8,15.5,14.2,-1.1,5.3,125.2,14.2,7.9,0.037,          ,11,2,9
 , 2/6/2024 1:00 PM          ,224.6,15.4,14.9,-0.5,5.1,146.7,12.2,8.7,0.036,          ,8,1,6
 , 2/6/2024 2:00 PM          ,152.5,15.3,14.9,-0.3,5.3,125.8,13.5,8.7,0.035,          ,7,0,7
 , 2/6/2024 3:00 PM          ,153.6,15.6,15.3,-0.2,6.2,148.6,14.1,10.9,0.035,          ,9,1,8
 , 2/6/2024 4:00 PM          ,67.2,15.7,15.6,0,5,155.3,11.8,8.2,0.033,          ,10,0,9
 , 2/6/2024 5:00 PM          ,9,14.7,15.1,0.4,2.4,145.9,14.6,6.4,0.029,          ,12,0,12
 , 2/6/2024 6:00 PM          ,0,13.1,13.6,0.5,2.8,166.6,19.8,4.3,0.025,          ,12,0,12
 , 2/6/2024 7:00 PM          ,0,12.4,12.9,0.5,2.1,169.2,22.6,5.2,0.025,          ,8,0,8
 , 2/6/2024 8:00 PM          ,0,12.1,12.4,0.2,3.1,148.2,13.1,5.1,0.018,          ,13,0,13
 , 2/6/2024 9:00 PM          ,0,10.9,11.4,0.4,2.7,152.5,10.8,4.3,0.019,          ,9,0,9
 , 2/6/2024 10:00 PM         ,0,9.4,11,1.5,2.2,171.1,15.3,3.7,0.018,          ,7,0,9
 , 2/6/2024 11:00 PM         ,0,9,10.4,1.4,1.4,147.1,36.2,2.5,0.019,          ,8,0,8
 , 2/7/2024 12:00 AM         ,0,10,10.6,0.6,1.9,130.8,26.7,3.3,0.025,          ,7,0,7
 , 2/7/2024 1:00 AM          ,0,9.7,10.3,0.5,1.8,193.9,38.4,3.9,0.024,          ,8,0,8
