rd,tz=0,v=1.6
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1706394000,1.282e+01,8.501e+00,3.466e-01,2.298e-01
1706394600,1.063e+01,1.050e+01,2.872e-01,2.838e-01
1706395200,8.636e+00,2.000e+00,2.334e-01,2.705e-02
1706395800,2.705e+01,8.001e+00,7.311e-01,2.162e-01
1706396400,6.436e+00,5.001e+00,1.739e-01,1.352e-01
1706397000,4.609e+00,8.001e+00,1.246e-01,2.162e-01
1706397600,1.519e+01,4.001e+00,4.105e-01,1.081e-01
1706398200,1.297e+01,1.000e+00,3.507e-01,2.705e-02
1706398800,1.304e+01,8.001e+00,3.525e-01,2.162e-01
1706399400,1.509e+01,1.000e+01,4.078e-01,2.703e-01
1706400000,1.290e+01,1.000e+00,3.487e-01,2.705e-02
1706400600,1.297e+01,5.001e+00,3.505e-01,1.352e-01
1706401200,6.436e+00,2.500e+00,1.739e-01,6.758e-02
1706401800,8.438e+00,1.150e+01,2.280e-01,3.109e-01
1706402400,1.300e+01,1.300e+01,3.512e-01,3.514e-01
1706403000,2.456e+01,3.501e+00,6.637e-01,9.461e-02
1706403600,1.288e+01,3.501e+00,3.482e-01,9.461e-02
1706404200,1.069e+01,1.350e+01,2.890e-01,3.649e-01
1706404800,2.715e+01,7.001e+00,7.339e-01,1.892e-01
1706405400,1.971e+01,5.501e+00,5.326e-01,1.487e-01
1706406000,2.193e+01,8.487e+00,5.926e-01,2.294e-01
1706406600,1.285e+01,2.000e+00,3.472e-01,2.705e-02
1706407200,6.370e+00,7.501e+00,1.722e-01,2.027e-01
1706407800,1.513e+01,1.200e+01,4.089e-01,3.244e-01
1706408400,1.301e+01,1.700e+01,3.517e-01,4.595e-01
1706409000,2.531e+01,1.900e+01,6.841e-01,5.136e-01
1706409600,1.422e+01,1.000e+00,3.844e-01,2.705e-02
1706410200,2.688e+01,2.050e+01,7.266e-01,5.541e-01
1706410800,2.424e+01,6.501e+00,6.550e-01,1.757e-01
1706411400,2.901e+01,1.650e+01,7.841e-01,4.460e-01
1706412000,1.958e+01,4.001e+00,5.291e-01,1.081e-01
1706412600,3.366e+01,1.300e+01,9.099e-01,3.514e-01
1706413200,5.193e+01,4.501e+00,1.403e+00,1.216e-01
1706413800,3.549e+01,1.500e+01,9.592e-01,4.055e-01
1706414400,2.832e+01,1.950e+01,7.654e-01,5.271e-01
1706415000,2.836e+01,2.500e+00,7.665e-01,6.758e-02
1706415600,2.137e+01,1.300e+01,5.775e-01,3.514e-01
1706416200,4.952e+01,7.501e+00,1.338e+00,2.027e-01
1706416800,2.338e+01,1.000e+01,6.318e-01,2.703e-01
1706417400,3.320e+01,8.501e+00,8.974e-01,2.298e-01
1706418000,2.360e+01,2.600e+01,6.379e-01,7.028e-01
1706418600,3.074e+01,3.500e+00,8.309e-01,9.461e-02
1706419200,1.492e+01,9.001e+00,4.032e-01,2.433e-01
1706419800,2.835e+01,1.650e+01,7.662e-01,4.460e-01
1706420400,8.570e+00,1.050e+01,2.316e-01,2.838e-01
1706421000,1.931e+01,6.001e+00,5.220e-01,1.622e-01
1706421600,3.375e+01,1.500e+01,9.122e-01,4.055e-01
1706422200,2.392e+01,1.747e+01,6.466e-01,4.723e-01
1706422800,1.695e+01,3.501e+00,4.580e-01,9.461e-02
1706423400,1.072e+01,2.300e+01,2.898e-01,6.217e-01
1706424000,2.992e+01,2.100e+01,8.086e-01,5.676e-01
1706424600,4.948e+01,6.501e+00,1.337e+00,1.757e-01
1706425200,2.818e+01,2.450e+01,7.617e-01,6.623e-01
1706425800,2.372e+01,1.950e+01,6.410e-01,5.271e-01
1706426400,3.340e+01,2.900e+01,9.028e-01,7.839e-01
1706427000,2.827e+01,1.200e+01,7.639e-01,3.244e-01
1706427600,3.566e+01,1.650e+01,9.638e-01,4.460e-01
1706428200,3.814e+01,2.050e+01,1.031e+00,5.541e-01
1706428800,1.701e+01,1.400e+01,4.596e-01,3.784e-01
1706429400,1.266e+01,1.950e+01,3.420e-01,5.271e-01
1706430000,1.695e+01,1.400e+01,4.581e-01,3.784e-01
1706430600,2.394e+01,2.350e+01,6.469e-01,6.352e-01
1706431200,2.160e+01,1.500e+01,5.837e-01,4.055e-01
1706431800,2.883e+01,1.250e+01,7.793e-01,3.379e-01
1706432400,1.923e+01,1.900e+01,5.197e-01,5.136e-01
1706433000,2.388e+01,1.650e+01,6.453e-01,4.460e-01
1706433600,2.407e+01,3.501e+01,6.504e-01,9.461e-01
1706434200,7.858e+01,1.250e+01,2.124e+00,3.379e-01
1706434800,3.744e+01,1.900e+01,1.012e+00,5.136e-01
1706435400,2.343e+01,3.701e+01,6.333e-01,1.000e+00
1706436000,4.807e+01,1.650e+01,1.299e+00,4.460e-01
1706436600,4.493e+01,4.451e+01,1.214e+00,1.203e+00
1706437200,5.255e+01,4.001e+00,1.420e+00,1.081e-01
1706437800,3.675e+01,4.243e+01,9.931e-01,1.147e+00
1706438400,6.332e+01,1.550e+01,1.711e+00,4.190e-01
1706439000,3.622e+01,3.501e+01,9.790e-01,9.461e-01
1706439600,5.744e+01,2.850e+01,1.552e+00,7.704e-01
1706440200,3.644e+01,2.200e+01,9.850e-01,5.947e-01
1706440800,5.400e+01,2.850e+01,1.459e+00,7.704e-01
1706441400,3.143e+01,1.050e+01,8.494e-01,2.838e-01
1706442000,4.888e+01,4.901e+01,1.321e+00,1.325e+00
1706442600,3.162e+01,2.850e+01,8.545e-01,7.704e-01
1706443200,3.417e+01,2.550e+01,9.235e-01,6.893e-01
1706443800,4.947e+01,2.200e+01,1.337e+00,5.947e-01
1706444400,5.687e+01,5.101e+01,1.537e+00,1.379e+00
1706445000,2.262e+01,2.400e+01,6.114e-01,6.487e-01
1706445600,1.865e+01,1.950e+01,5.040e-01,5.271e-01
1706446200,4.507e+01,2.300e+01,1.218e+00,6.217e-01
1706446800,3.450e+01,2.000e+01,9.324e-01,5.406e-01
1706447400,6.082e+01,1.450e+01,1.644e+00,3.919e-01
1706448000,2.284e+01,3.300e+01,6.174e-01,8.920e-01
1706448600,2.314e+01,2.850e+01,6.255e-01,7.704e-01
1706449200,2.790e+01,1.700e+01,7.542e-01,4.595e-01
1706449800,2.327e+01,4.751e+01,6.289e-01,1.284e+00
1706450400,3.282e+01,1.800e+01,8.869e-01,4.866e-01
1706451000,4.273e+01,3.601e+01,1.155e+00,9.731e-01
1706451600,3.016e+01,1.700e+01,8.152e-01,4.595e-01
1706452200,3.473e+01,2.600e+01,9.385e-01,7.028e-01
1706452800,5.314e+01,3.200e+01,1.436e+00,8.650e-01
1706453400,4.442e+01,4.344e+01,1.201e+00,1.174e+00
1706454000,3.433e+01,1.850e+01,9.280e-01,5.001e-01
1706454600,6.056e+01,4.551e+01,1.637e+00,1.230e+00
1706455200,2.265e+01,1.350e+01,6.121e-01,3.649e-01
1706455800,3.478e+01,2.250e+01,9.401e-01,6.082e-01
1706456400,3.952e+01,4.151e+01,1.068e+00,1.122e+00
1706457000,4.456e+01,1.400e+01,1.204e+00,3.784e-01
1706457600,2.071e+01,2.650e+01,5.598e-01,7.163e-01
1706458200,3.008e+01,3.000e+01,8.129e-01,8.109e-01
1706458800,3.018e+01,2.300e+01,8.155e-01,6.217e-01
1706459400,3.109e+01,3.501e+00,8.402e-01,9.461e-02
1706460000,2.349e+01,3.501e+01,6.347e-01,9.461e-01
1706460600,1.896e+01,2.300e+01,5.126e-01,6.217e-01
1706461200,3.058e+01,1.050e+01,8.265e-01,2.838e-01
1706461800,4.577e+01,5.501e+00,1.237e+00,1.487e-01
1706462400,3.035e+01,3.150e+01,8.204e-01,8.515e-01
1706463000,3.271e+01,1.600e+01,8.841e-01,4.325e-01
1706463600,1.473e+01,9.001e+00,3.981e-01,2.433e-01
1706464200,3.330e+01,1.300e+01,9.001e-01,3.514e-01
1706464800,2.143e+01,2.250e+01,5.793e-01,6.082e-01
1706465400,1.495e+01,2.150e+01,4.041e-01,5.812e-01
1706466000,3.593e+01,9.501e+00,9.711e-01,2.568e-01
1706466600,2.840e+01,1.400e+01,7.675e-01,3.784e-01
1706467200,4.235e+00,1.700e+01,1.145e-01,4.595e-01
1706467800,8.636e+00,8.501e+00,2.334e-01,2.298e-01
1706468400,1.513e+01,2.250e+01,4.090e-01,6.082e-01
1706469000,6.370e+00,5.501e+00,1.721e-01,1.487e-01
1706469600,1.066e+01,2.047e+01,2.882e-01,5.532e-01
1706470200,1.729e+01,8.001e+00,4.672e-01,2.162e-01
1706470800,1.747e+01,2.400e+01,4.722e-01,6.487e-01
1706471400,8.306e+00,1.600e+01,2.245e-01,4.325e-01
1706472000,2.192e+01,1.000e+01,5.924e-01,2.703e-01
1706472600,2.448e+01,2.000e+00,6.616e-01,2.705e-02
1706473200,2.195e+01,1.550e+01,5.934e-01,4.190e-01
1706473800,1.516e+01,1.650e+01,4.097e-01,4.460e-01
1706474400,2.191e+01,9.001e+00,5.921e-01,2.433e-01
1706475000,2.912e+01,1.000e+01,7.871e-01,2.703e-01
1706475600,1.733e+01,1.550e+01,4.683e-01,4.190e-01
1706476200,1.000e+00,7.501e+00,2.705e-02,2.027e-01
1706476800,6.304e+00,1.000e+00,1.704e-01,2.705e-02
1706477400,8.504e+00,1.400e+01,2.298e-01,3.784e-01
1706478000,8.570e+00,1.850e+01,2.316e-01,5.001e-01
1706478600,1.531e+01,6.001e+00,4.137e-01,1.622e-01
1706479200,1.076e+01,1.850e+01,2.908e-01,5.001e-01
1706479800,1.070e+01,2.000e+00,2.891e-01,2.705e-02
1706480400,1.070e+01,1.450e+01,2.892e-01,3.920e-01
1706481000,1.524e+01,5.501e+00,4.120e-01,1.487e-01
1706481600,8.504e+00,1.550e+01,2.298e-01,4.190e-01
1706482200,1.083e+01,1.850e+01,2.928e-01,5.001e-01
1706482800,4.236e+00,2.000e+00,1.145e-01,2.705e-02
1706483400,8.504e+00,1.000e+00,2.298e-01,2.705e-02
1706484000,1.071e+01,2.050e+01,2.894e-01,5.541e-01
1706484600,1.308e+01,9.001e+00,3.534e-01,2.433e-01
1706485200,2.471e+01,1.548e+01,6.678e-01,4.183e-01
1706485800,1.063e+01,3.000e+00,2.872e-01,8.109e-02
1706486400,1.304e+01,2.350e+01,3.525e-01,6.352e-01
1706487000,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1706487600,4.235e+00,1.750e+01,1.145e-01,4.730e-01
1706488200,1.770e+01,8.001e+00,4.784e-01,2.162e-01
1706488800,1.299e+01,5.001e+00,3.511e-01,1.352e-01
1706489400,3.231e+01,1.500e+01,8.732e-01,4.055e-01
1706490000,1.300e+01,1.100e+01,3.513e-01,2.973e-01
1706490600,2.199e+01,9.501e+00,5.944e-01,2.568e-01
1706491200,2.693e+01,1.100e+01,7.278e-01,2.973e-01
1706491800,1.290e+01,1.350e+01,3.486e-01,3.649e-01
1706492400,2.448e+01,1.000e+00,6.617e-01,2.705e-02
1706493000,2.193e+01,1.400e+01,5.928e-01,3.784e-01
1706493600,1.959e+01,1.250e+01,5.296e-01,3.379e-01
1706494200,2.652e+01,7.001e+00,7.167e-01,1.892e-01
1706494800,8.438e+00,1.050e+01,2.280e-01,2.838e-01
1706495400,1.298e+01,1.150e+01,3.507e-01,3.109e-01
1706496000,1.285e+01,2.450e+01,3.474e-01,6.623e-01
1706496600,2.198e+01,1.000e+00,5.941e-01,2.705e-02
1706497200,4.707e+01,1.000e+01,1.272e+00,2.703e-01
1706497800,3.350e+01,2.350e+01,9.055e-01,6.352e-01
1706498400,4.112e+01,1.800e+01,1.111e+00,4.866e-01
1706499000,2.361e+01,1.550e+01,6.382e-01,4.190e-01
1706499600,3.312e+01,1.750e+01,8.951e-01,4.730e-01
1706500200,4.334e+01,1.300e+01,1.171e+00,3.514e-01
1706500800,1.918e+01,1.300e+01,5.184e-01,3.514e-01
1706501400,3.562e+01,2.197e+01,9.627e-01,5.937e-01
1706502000,2.580e+01,1.000e+01,6.972e-01,2.703e-01
1706502600,2.836e+01,3.550e+01,7.665e-01,9.596e-01
1706503200,3.204e+01,2.750e+01,8.660e-01,7.433e-01
1706503800,3.274e+01,6.501e+00,8.848e-01,1.757e-01
1706504400,2.136e+01,4.601e+01,5.773e-01,1.243e+00
1706505000,3.786e+01,5.501e+00,1.023e+00,1.487e-01
1706505600,3.531e+01,2.900e+01,9.544e-01,7.839e-01
1706506200,3.279e+01,2.600e+01,8.862e-01,7.028e-01
1706506800,3.292e+01,1.450e+01,8.898e-01,3.919e-01
1706507400,4.229e+01,3.701e+01,1.143e+00,1.000e+00
1706508000,3.489e+01,2.150e+01,9.429e-01,5.812e-01
1706508600,1.887e+01,4.201e+01,5.100e-01,1.135e+00
1706509200,2.590e+01,1.000e+00,7.001e-01,2.705e-02
1706509800,2.805e+01,5.701e+01,7.582e-01,1.541e+00
1706510400,6.221e+01,1.050e+01,1.681e+00,2.838e-01
1706511000,3.230e+01,1.200e+01,8.730e-01,3.244e-01
1706511600,5.034e+01,3.100e+01,1.361e+00,8.380e-01
1706512200,5.247e+01,2.150e+01,1.418e+00,5.812e-01
1706512800,3.907e+01,3.551e+01,1.056e+00,9.596e-01
1706513400,6.266e+01,1.700e+01,1.694e+00,4.595e-01
1706514000,3.370e+01,3.200e+01,9.107e-01,8.650e-01
1706514600,4.412e+01,3.050e+01,1.193e+00,8.244e-01
1706515200,3.184e+01,7.501e+00,8.605e-01,2.027e-01
1706515800,4.177e+01,3.500e+01,1.129e+00,9.461e-01
1706516400,1.467e+01,2.800e+01,3.964e-01,7.569e-01
1706517000,2.550e+01,1.048e+01,6.892e-01,2.834e-01
1706517600,6.163e+01,4.251e+01,1.666e+00,1.149e+00
1706518200,4.680e+01,2.350e+01,1.265e+00,6.352e-01
1706518800,9.575e+01,3.601e+01,2.588e+00,9.731e-01
1706519400,7.506e+01,2.000e+01,2.029e+00,5.406e-01
1706520000,3.750e+01,5.001e+01,1.013e+00,1.352e+00
1706520600,5.563e+01,2.650e+01,1.504e+00,7.163e-01
1706521200,4.759e+01,4.001e+01,1.286e+00,1.081e+00
1706521800,4.771e+01,3.501e+01,1.289e+00,9.461e-01
1706522400,4.033e+01,3.701e+01,1.090e+00,1.000e+00
1706523000,2.689e+01,2.950e+01,7.266e-01,7.974e-01
1706523600,2.721e+01,2.850e+01,7.355e-01,7.704e-01
1706524200,6.303e+01,4.751e+01,1.703e+00,1.284e+00
1706524800,3.356e+01,2.300e+01,9.071e-01,6.217e-01
1706525400,3.150e+01,3.200e+01,8.513e-01,8.650e-01
1706526000,4.158e+01,2.250e+01,1.124e+00,6.082e-01
1706526600,3.404e+01,3.651e+01,9.200e-01,9.866e-01
1706527200,4.940e+01,1.950e+01,1.335e+00,5.271e-01
1706527800,5.663e+01,4.851e+01,1.531e+00,1.311e+00
1706528400,5.894e+01,2.800e+01,1.593e+00,7.569e-01
1706529000,9.204e+01,3.501e+01,2.488e+00,9.461e-01
1706529600,3.965e+01,3.250e+01,1.072e+00,8.785e-01
1706530200,5.016e+01,2.950e+01,1.356e+00,7.974e-01
1706530800,6.648e+01,1.800e+01,1.797e+00,4.866e-01
1706531400,4.703e+01,2.400e+01,1.271e+00,6.487e-01
1706532000,5.804e+01,2.400e+01,1.569e+00,6.487e-01
1706532600,3.062e+01,4.451e+01,8.277e-01,1.203e+00
1706533200,2.442e+01,1.997e+01,6.601e-01,5.397e-01
1706533800,6.503e+01,2.800e+01,1.758e+00,7.569e-01
1706534400,6.674e+01,3.050e+01,1.804e+00,8.244e-01
1706535000,3.690e+01,4.001e+01,9.972e-01,1.081e+00
1706535600,4.567e+01,1.000e+00,1.234e+00,2.705e-02
1706536200,5.079e+01,4.501e+01,1.373e+00,1.216e+00
1706536800,6.119e+01,4.501e+01,1.654e+00,1.216e+00
1706537400,5.783e+01,2.950e+01,1.563e+00,7.974e-01
1706538000,5.003e+01,1.700e+01,1.352e+00,4.595e-01
1706538600,2.864e+01,2.650e+01,7.741e-01,7.163e-01
1706539200,4.087e+01,5.201e+01,1.105e+00,1.406e+00
1706539800,5.881e+01,2.800e+01,1.589e+00,7.569e-01
1706540400,3.344e+01,3.401e+01,9.037e-01,9.191e-01
1706541000,3.619e+01,5.551e+01,9.781e-01,1.500e+00
1706541600,6.493e+01,2.800e+01,1.755e+00,7.569e-01
1706542200,3.478e+01,1.600e+01,9.401e-01,4.325e-01
1706542800,4.864e+01,3.100e+01,1.315e+00,8.380e-01
1706543400,2.247e+01,2.900e+01,6.074e-01,7.839e-01
1706544000,2.749e+01,2.250e+01,7.429e-01,6.082e-01
1706544600,5.011e+01,2.200e+01,1.354e+00,5.947e-01
1706545200,2.499e+01,3.250e+01,6.753e-01,8.785e-01
1706545800,1.649e+01,2.700e+01,4.456e-01,7.298e-01
1706546400,2.778e+01,1.150e+01,7.509e-01,3.109e-01
1706547000,3.268e+01,3.851e+01,8.833e-01,1.041e+00
1706547600,3.123e+01,1.650e+01,8.440e-01,4.460e-01
1706548200,2.796e+01,4.051e+01,7.556e-01,1.095e+00
1706548800,2.567e+01,2.147e+01,6.938e-01,5.802e-01
1706549400,2.351e+01,1.200e+01,6.353e-01,3.244e-01
1706550000,2.139e+01,1.750e+01,5.782e-01,4.730e-01
1706550600,3.817e+01,1.500e+01,1.032e+00,4.055e-01
1706551200,3.286e+01,3.701e+01,8.880e-01,1.000e+00
1706551800,4.288e+01,2.500e+00,1.159e+00,6.758e-02
1706552400,2.563e+01,4.101e+01,6.928e-01,1.108e+00
1706553000,2.118e+01,1.000e+00,5.724e-01,2.705e-02
1706553600,2.598e+01,2.000e+01,7.022e-01,5.406e-01
1706554200,4.069e+01,1.000e+00,1.100e+00,2.705e-02
1706554800,2.346e+01,3.150e+01,6.341e-01,8.515e-01
1706555400,1.700e+01,1.850e+01,4.594e-01,5.001e-01
1706556000,1.279e+01,1.800e+01,3.457e-01,4.866e-01
1706556600,8.636e+00,2.450e+01,2.334e-01,6.623e-01
1706557200,3.888e+01,8.501e+00,1.051e+00,2.298e-01
1706557800,2.622e+01,1.650e+01,7.087e-01,4.460e-01
1706558400,2.856e+01,1.300e+01,7.719e-01,3.514e-01
1706559000,3.085e+01,1.300e+01,8.337e-01,3.514e-01
1706559600,2.125e+01,2.450e+01,5.744e-01,6.623e-01
1706560200,1.065e+01,1.750e+01,2.879e-01,4.730e-01
1706560800,1.954e+01,1.250e+01,5.281e-01,3.379e-01
1706561400,2.645e+01,9.001e+00,7.150e-01,2.433e-01
1706562000,3.092e+01,1.000e+00,8.356e-01,2.705e-02
1706562600,1.496e+01,3.250e+01,4.042e-01,8.785e-01
1706563200,3.364e+01,8.001e+00,9.093e-01,2.162e-01
1706563800,3.344e+01,6.001e+00,9.039e-01,1.622e-01
1706564400,4.374e+01,2.050e+01,1.182e+00,5.541e-01
1706565000,1.062e+01,1.298e+01,2.870e-01,3.508e-01
1706565600,1.078e+01,1.900e+01,2.913e-01,5.136e-01
1706566200,1.723e+01,1.000e+01,4.656e-01,2.703e-01
1706566800,2.635e+01,1.900e+01,7.122e-01,5.136e-01
1706567400,8.372e+00,1.300e+01,2.263e-01,3.514e-01
1706568000,1.731e+01,1.450e+01,4.679e-01,3.919e-01
1706568600,3.406e+01,2.200e+01,9.206e-01,5.947e-01
1706569200,3.562e+01,1.000e+00,9.628e-01,2.705e-02
1706569800,1.935e+01,1.050e+01,5.231e-01,2.838e-01
1706570400,1.726e+01,1.500e+01,4.664e-01,4.055e-01
1706571000,1.723e+01,2.500e+01,4.656e-01,6.758e-01
1706571600,2.652e+01,1.050e+01,7.168e-01,2.838e-01
1706572200,8.636e+00,1.300e+01,2.334e-01,3.514e-01
1706572800,1.739e+01,1.350e+01,4.699e-01,3.649e-01
1706573400,3.149e+01,2.350e+01,8.510e-01,6.352e-01
1706574000,1.495e+01,1.000e+00,4.041e-01,2.705e-02
1706574600,8.372e+00,7.001e+00,2.263e-01,1.892e-01
1706575200,2.429e+01,1.950e+01,6.565e-01,5.271e-01
1706575800,1.074e+01,1.700e+01,2.902e-01,4.595e-01
1706576400,4.196e+01,2.000e+01,1.134e+00,5.406e-01
1706577000,4.236e+00,1.600e+01,1.145e-01,4.325e-01
1706577600,1.291e+01,1.000e+00,3.490e-01,2.705e-02
1706578200,1.298e+01,1.250e+01,3.509e-01,3.379e-01
1706578800,2.190e+01,1.350e+01,5.919e-01,3.649e-01
1706579400,3.176e+01,1.800e+01,8.583e-01,4.866e-01
1706580000,1.280e+01,1.350e+01,3.461e-01,3.649e-01
1706580600,3.158e+01,8.487e+00,8.536e-01,2.294e-01
1706581200,6.238e+00,2.000e+01,1.686e-01,5.406e-01
1706581800,2.415e+01,1.400e+01,6.527e-01,3.784e-01
1706582400,1.155e+01,1.550e+01,3.122e-01,4.190e-01
1706583000,1.298e+01,1.450e+01,3.507e-01,3.919e-01
1706583600,3.163e+01,1.300e+01,8.548e-01,3.514e-01
1706584200,2.886e+01,6.001e+00,7.800e-01,1.622e-01
1706584800,2.164e+01,3.551e+01,5.849e-01,9.596e-01
1706585400,1.732e+01,1.000e+00,4.680e-01,2.705e-02
1706586000,1.715e+01,3.400e+01,4.634e-01,9.191e-01
1706586600,5.250e+01,4.501e+00,1.419e+00,1.216e-01
1706587200,5.148e+01,2.950e+01,1.391e+00,7.974e-01
1706587800,1.107e+01,2.450e+01,2.993e-01,6.623e-01
1706588400,4.627e+01,8.001e+00,1.251e+00,2.162e-01
1706589000,6.464e+01,2.750e+01,1.747e+00,7.433e-01
1706589600,3.968e+01,2.400e+01,1.072e+00,6.487e-01
1706590200,4.219e+01,2.350e+01,1.140e+00,6.352e-01
1706590800,2.537e+01,2.550e+01,6.857e-01,6.893e-01
1706591400,3.724e+01,3.901e+01,1.006e+00,1.054e+00
1706592000,3.982e+01,1.350e+01,1.076e+00,3.649e-01
1706592600,8.152e+01,3.651e+01,2.203e+00,9.866e-01
1706593200,5.378e+01,3.300e+01,1.454e+00,8.920e-01
1706593800,4.615e+01,3.450e+01,1.247e+00,9.326e-01
1706594400,2.256e+01,2.500e+01,6.096e-01,6.758e-01
1706595000,5.756e+01,2.950e+01,1.556e+00,7.974e-01
1706595600,6.781e+01,3.651e+01,1.833e+00,9.866e-01
1706596200,5.732e+01,5.401e+01,1.549e+00,1.460e+00
1706596800,5.550e+01,1.000e+00,1.500e+00,2.705e-02
1706597400,4.010e+01,5.651e+01,1.084e+00,1.527e+00
1706598000,3.814e+01,4.151e+01,1.031e+00,1.122e+00
1706598600,3.856e+01,2.700e+01,1.042e+00,7.298e-01
1706599200,7.087e+01,4.651e+01,1.915e+00,1.257e+00
1706599800,7.913e+01,3.150e+01,2.139e+00,8.515e-01
1706600400,5.712e+01,6.001e+01,1.544e+00,1.622e+00
1706601000,4.202e+01,1.000e+00,1.136e+00,2.705e-02
1706601600,2.870e+01,4.051e+01,7.757e-01,1.095e+00
1706602200,1.834e+01,5.151e+01,4.956e-01,1.392e+00
1706602800,3.196e+01,3.400e+01,8.639e-01,9.190e-01
1706603400,3.932e+01,4.201e+01,1.063e+00,1.135e+00
1706604000,2.057e+01,1.050e+01,5.559e-01,2.838e-01
1706604600,4.691e+01,3.450e+01,1.268e+00,9.326e-01
1706605200,4.938e+01,4.801e+01,1.334e+00,1.297e+00
1706605800,4.386e+01,2.050e+01,1.185e+00,5.541e-01
1706606400,5.992e+01,3.300e+01,1.620e+00,8.920e-01
1706607000,4.585e+01,4.401e+01,1.239e+00,1.189e+00
1706607600,4.569e+01,1.400e+01,1.235e+00,3.784e-01
1706608200,1.645e+01,4.501e+01,4.447e-01,1.216e+00
1706608800,8.442e+01,2.300e+01,2.282e+00,6.217e-01
1706609400,6.414e+01,3.551e+01,1.733e+00,9.596e-01
1706610000,3.796e+01,4.501e+00,1.026e+00,1.216e-01
1706610600,3.821e+01,4.551e+01,1.033e+00,1.230e+00
1706611200,2.904e+01,3.050e+01,7.850e-01,8.244e-01
1706611800,5.150e+01,4.151e+01,1.392e+00,1.122e+00
1706612400,3.613e+01,1.598e+01,9.764e-01,4.318e-01
1706613000,4.636e+01,3.551e+01,1.253e+00,9.596e-01
1706613600,3.372e+01,2.200e+01,9.113e-01,5.947e-01
1706614200,2.281e+01,2.600e+01,6.166e-01,7.028e-01
1706614800,7.826e+01,1.550e+01,2.115e+00,4.190e-01
1706615400,1.958e+01,2.750e+01,5.292e-01,7.433e-01
1706616000,2.315e+01,3.701e+01,6.257e-01,1.000e+00
1706616600,3.244e+01,5.201e+01,8.767e-01,1.406e+00
1706617200,5.812e+01,2.150e+01,1.571e+00,5.812e-01
1706617800,5.675e+01,4.601e+01,1.534e+00,1.243e+00
1706618400,3.808e+01,1.050e+01,1.029e+00,2.838e-01
1706619000,2.499e+01,1.950e+01,6.753e-01,5.271e-01
1706619600,2.979e+01,3.050e+01,8.051e-01,8.244e-01
1706620200,3.196e+01,3.701e+01,8.637e-01,1.000e+00
1706620800,2.535e+01,4.151e+01,6.852e-01,1.122e+00
1706621400,5.861e+01,1.400e+01,1.584e+00,3.784e-01
1706622000,2.967e+01,2.000e+01,8.019e-01,5.406e-01
1706622600,3.711e+01,4.201e+01,1.003e+00,1.135e+00
1706623200,3.976e+01,4.101e+01,1.075e+00,1.108e+00
1706623800,5.528e+01,2.300e+01,1.494e+00,6.217e-01
1706624400,4.402e+01,1.850e+01,1.190e+00,5.001e-01
1706625000,6.277e+01,1.450e+01,1.696e+00,3.919e-01
1706625600,3.369e+01,3.901e+01,9.107e-01,1.054e+00
1706626200,2.959e+01,2.050e+01,7.997e-01,5.541e-01
1706626800,4.185e+01,2.800e+01,1.131e+00,7.569e-01
1706627400,4.134e+01,3.100e+01,1.117e+00,8.380e-01
1706628000,5.186e+01,4.801e+01,1.402e+00,1.297e+00
1706628600,3.872e+01,5.491e+00,1.046e+00,1.484e-01
1706629200,3.652e+01,2.450e+01,9.870e-01,6.623e-01
1706629800,3.195e+01,1.400e+01,8.634e-01,3.784e-01
1706630400,3.190e+01,4.251e+01,8.621e-01,1.149e+00
1706631000,2.764e+01,3.150e+01,7.471e-01,8.515e-01
1706631600,3.959e+01,1.000e+00,1.070e+00,2.705e-02
1706632200,3.236e+01,4.251e+01,8.746e-01,1.149e+00
1706632800,2.997e+01,1.350e+01,8.099e-01,3.649e-01
1706633400,4.490e+01,2.950e+01,1.213e+00,7.974e-01
1706634000,1.557e+01,7.501e+00,4.207e-01,2.027e-01
1706634600,2.350e+01,2.100e+01,6.351e-01,5.676e-01
1706635200,3.040e+01,2.100e+01,8.217e-01,5.677e-01
1706635800,2.875e+01,2.250e+01,7.771e-01,6.082e-01
1706636400,1.688e+01,1.000e+00,4.563e-01,2.705e-02
1706637000,4.327e+01,3.401e+01,1.170e+00,9.191e-01
1706637600,1.908e+01,1.200e+01,5.158e-01,3.244e-01
1706638200,2.352e+01,2.500e+01,6.357e-01,6.758e-01
1706638800,2.142e+01,3.000e+01,5.788e-01,8.109e-01
1706639400,4.075e+01,1.550e+01,1.101e+00,4.190e-01
1706640000,2.356e+01,1.150e+01,6.369e-01,3.109e-01
1706640600,2.374e+01,1.000e+00,6.417e-01,2.705e-02
1706641200,1.279e+01,1.850e+01,3.455e-01,5.001e-01
1706641800,3.355e+01,2.050e+01,9.068e-01,5.541e-01
1706642400,2.672e+01,1.950e+01,7.222e-01,5.271e-01
1706643000,3.588e+01,2.100e+01,9.698e-01,5.676e-01
1706643600,2.845e+01,1.000e+00,7.688e-01,2.705e-02
1706644200,2.586e+01,1.248e+01,6.989e-01,3.373e-01
1706644800,1.925e+01,1.600e+01,5.202e-01,4.325e-01
1706645400,4.643e+01,1.450e+01,1.255e+00,3.919e-01
1706646000,1.906e+01,2.550e+01,5.153e-01,6.893e-01
1706646600,2.372e+01,6.001e+00,6.411e-01,1.622e-01
